!
!
Tuolumne_ResInfo
res_num   storage   area      discharge elevation
1	2809	408.1	999999	3528.3
1	2838	410.8	999999	3528.4
1	2867	413.5	999999	3528.5
1	2895	416.2	999999	3528.6
1	2924	418.9	999999	3528.7
1	2953	421.6	999999	3528.8
1	2982	424.3	999999	3528.9
1	3011	427	999999	3529
1	3040	429.7	999999	3529.1
1	3069	432.4	999999	3529.2
1	3098	435.1	999999	3529.3
1	3127	437.8	999999	3529.4
1	3155	440.5	999999	3529.5
1	3184	443.2	999999	3529.6
1	3213	445.9	999999	3529.7
1	3242	448.6	999999	3529.8
1	3271	451.3	999999	3529.9
1	3300	454	999999	3530
1	3354	456.1	999999	3530.1
1	3408	458.2	999999	3530.2
1	3462	460.3	999999	3530.3
1	3516	462.4	999999	3530.4
1	3570	464.5	999999	3530.5
1	3624	466.6	999999	3530.6
1	3678	468.7	999999	3530.7
1	3732	470.8	999999	3530.8
1	3786	472.9	999999	3530.9
1	3840	475	999999	3531
1	3894	477.1	999999	3531.1
1	3948	479.2	999999	3531.2
1	4002	481.3	999999	3531.3
1	4056	483.4	999999	3531.4
1	4110	485.5	999999	3531.5
1	4164	487.6	999999	3531.6
1	4218	489.7	999999	3531.7
1	4272	491.8	999999	3531.8
1	4326	493.9	999999	3531.9
1	4380	496	999999	3532
1	4434	498.1	999999	3532.1
1	4488	500.2	999999	3532.2
1	4542	502.3	999999	3532.3
1	4596	504.4	999999	3532.4
1	4650	506.5	999999	3532.5
1	4704	508.6	999999	3532.6
1	4758	510.7	999999	3532.7
1	4812	512.8	999999	3532.8
1	4866	514.9	999999	3532.9
1	4920	517	999999	3533
1	4974	519.1	999999	3533.1
1	5028	521.2	999999	3533.2
1	5082	523.3	999999	3533.3
1	5136	525.4	999999	3533.4
1	5190	527.5	999999	3533.5
1	5244	529.6	999999	3533.6
1	5298	531.7	999999	3533.7
1	5352	533.8	999999	3533.8
1	5406	535	999999	3533.9
1	5460	538	999999	3534
1	5514	540.1	999999	3534.1
1	5568	542.2	999999	3534.2
1	5622	544.3	999999	3534.3
1	5676	546.4	999999	3534.4
1	5730	548.5	999999	3534.5
1	5784	550.6	999999	3534.6
1	5838	552.7	999999	3534.7
1	5892	554.8	999999	3534.8
1	5946	556.9	999999	3534.9
1	6000	559	999999	3535
1	6054	561.1	999999	3535.1
1	6108	563.2	999999	3535.2
1	6162	565.3	999999	3535.3
1	6216	567.4	999999	3535.4
1	6270	569.5	999999	3535.5
1	6324	571.6	999999	3535.6
1	6378	573.7	999999	3535.7
1	6432	575.8	999999	3535.8
1	6486	577.9	999999	3535.9
1	6540	580	999999	3536
1	6594	582.1	999999	3536.1
1	6648	584.2	999999	3536.2
1	6702	586.3	999999	3536.3
1	6756	588.4	999999	3536.4
1	6810	590.5	999999	3536.5
1	6864	592.6	999999	3536.6
1	6918	594.7	999999	3536.7
1	6972	596.8	999999	3536.8
1	7026	598.9	999999	3536.9
1	7080	601	999999	3537
1	7130	602.1	999999	3537.1
1	7188	603.2	999999	3537.2
1	7242	604.3	999999	3537.3
1	7296	605.4	999999	3537.4
1	7350	606.5	999999	3537.5
1	7404	607.6	999999	3537.6
1	7458	608.7	999999	3537.7
1	7512	609.8	999999	3537.8
1	7566	610.9	999999	3537.9
1	7620	612	999999	3538
1	7674	613.1	999999	3538.1
1	7728	614.2	999999	3538.2
1	7782	615.3	999999	3538.3
1	7836	616.4	999999	3538.4
1	7890	617.5	999999	3538.5
1	7944	618.6	999999	3538.6
1	7998	619.7	999999	3538.7
1	8052	620.8	999999	3538.8
1	8106	621.9	999999	3538.9
1	8160	623	999999	3539
1	8214	624.1	999999	3539.1
1	8268	625.2	999999	3539.2
1	8322	626.3	999999	3539.3
1	8376	627.4	999999	3539.4
1	8430	628.5	999999	3539.5
1	8484	629.6	999999	3539.6
1	8538	630.7	999999	3539.7
1	8592	631.8	999999	3539.8
1	8646	632.9	999999	3539.9
1	8700	634	999999	3540
1	8767	634.6	999999	3540.1
1	8834	635.2	999999	3540.2
1	8901	635.8	999999	3540.3
1	8968	636.4	999999	3540.4
1	9035	637	999999	3540.5
1	9102	637.6	999999	3540.6
1	9169	638.2	999999	3540.7
1	9236	638.8	999999	3540.8
1	9303	639.4	999999	3540.9
1	9370	640	999999	3541
1	9437	640.6	999999	3541.1
1	9504	641.2	999999	3541.2
1	9571	641.8	999999	3541.3
1	9638	642.4	999999	3541.4
1	9705	643	999999	3541.5
1	9772	643.6	999999	3541.6
1	9839	644.2	999999	3541.7
1	9906	644.8	999999	3541.8
1	9973	645.4	999999	3541.9
1	10040	646	999999	3542
1	10107	646.6	999999	3542.1
1	10174	647.2	999999	3542.2
1	10241	647.8	999999	3542.3
1	10308	648.4	999999	3542.4
1	10375	649	999999	3542.5
1	10442	649.6	999999	3542.6
1	10509	650.2	999999	3542.7
1	10576	650.8	999999	3542.8
1	10643	651.4	999999	3542.9
1	10710	652	999999	3543
1	10777	652.6	999999	3543.1
1	10844	653.2	999999	3543.2
1	10911	653.8	999999	3543.3
1	10978	654.4	999999	3543.4
1	11045	655	999999	3543.5
1	11112	655.6	999999	3543.6
1	11179	656.2	999999	3543.7
1	11246	656.8	999999	3543.8
1	11313	657.4	999999	3543.9
1	11380	658	999999	3544
1	11447	658.6	999999	3544.1
1	11514	659.2	999999	3544.2
1	11581	659.8	999999	3544.3
1	11648	660.4	999999	3544.4
1	11715	661	999999	3544.5
1	11782	661.6	999999	3544.6
1	11849	662.2	999999	3544.7
1	11916	662.8	999999	3544.8
1	11983	663.4	999999	3544.9
1	12050	664	999999	3545
1	12117	664.8	999999	3545.1
1	12184	665.6	999999	3545.2
1	12251	666.4	999999	3545.3
1	12318	667.2	999999	3545.4
1	12385	668	999999	3545.5
1	12452	668.8	999999	3545.6
1	12519	669.6	999999	3545.7
1	12586	670.4	999999	3545.8
1	12653	671.2	999999	3545.9
1	12720	672	999999	3546
1	12787	672.8	999999	3546.1
1	12854	673.6	999999	3546.2
1	12921	674.4	999999	3546.3
1	12988	675.2	999999	3546.4
1	13055	676	999999	3546.5
1	13122	676.8	999999	3546.6
1	13189	677.6	999999	3546.7
1	13256	678.4	999999	3546.8
1	13323	679.2	999999	3546.9
1	13390	680	999999	3547
1	13457	680.8	999999	3547.1
1	13524	681.6	999999	3547.2
1	13591	682.4	999999	3547.3
1	13658	683.2	999999	3547.4
1	13725	684	999999	3547.5
1	13792	684.8	999999	3547.6
1	13859	685.6	999999	3547.7
1	13926	686.4	999999	3547.8
1	13993	687.2	999999	3547.9
1	14060	688	999999	3548
1	14127	688.8	999999	3548.1
1	14194	689.6	999999	3548.2
1	14261	690.4	999999	3548.3
1	14328	691.2	999999	3548.4
1	14395	692	999999	3548.5
1	14462	692.8	999999	3548.6
1	14529	693.6	999999	3548.7
1	14596	694.4	999999	3548.8
1	14663	695.2	999999	3548.9
1	14730	696	999999	3549
1	14797	696.8	999999	3549.1
1	14864	697.6	999999	3549.2
1	14931	698.4	999999	3549.3
1	14998	699.2	999999	3549.4
1	15065	700	999999	3549.5
1	15132	700.8	999999	3549.6
1	15199	701.6	999999	3549.7
1	15266	702.4	999999	3549.8
1	15333	703.2	999999	3549.9
1	15400	704	999999	3550
1	15475	705	999999	3550.1
1	15550	706	999999	3550.2
1	15625	707	999999	3550.3
1	15700	708	999999	3550.4
1	15775	709	999999	3550.5
1	15850	710	999999	3550.6
1	15925	711	999999	3550.7
1	16000	712	999999	3550.8
1	16075	713	999999	3550.9
1	16150	714	999999	3551
1	16225	715.1	999999	3551.1
1	16300	716.2	999999	3551.2
1	16375	717.3	999999	3551.3
1	16450	718.4	999999	3551.4
1	16525	719.5	999999	3551.5
1	16600	720.6	999999	3551.6
1	16675	721.7	999999	3551.7
1	16750	722.8	999999	3551.8
1	16825	723.9	999999	3551.9
1	16900	725	999999	3552
1	16975	726.1	999999	3552.1
1	17050	727.2	999999	3552.2
1	17125	728.3	999999	3552.3
1	17200	729.4	999999	3552.4
1	17275	730.5	999999	3552.5
1	17350	731.6	999999	3552.6
1	17425	732.7	999999	3552.7
1	17500	733.8	999999	3552.8
1	17575	734.9	999999	3552.9
1	17650	736	999999	3553
1	17725	737.1	999999	3553.1
1	17800	738.2	999999	3553.2
1	17875	739.3	999999	3553.3
1	17950	740.4	999999	3553.4
1	18025	741.5	999999	3553.5
1	18100	742.6	999999	3553.6
1	18175	743.7	999999	3553.7
1	18250	744.8	999999	3553.8
1	18325	745.9	999999	3553.9
1	18400	747	999999	3554
1	18475	748.1	999999	3554.1
1	18550	749.2	999999	3554.2
1	18625	750.3	999999	3554.3
1	18700	751.4	999999	3554.4
1	18775	752.5	999999	3554.5
1	18850	753.6	999999	3554.6
1	18925	754.7	999999	3554.7
1	19000	755.8	999999	3554.8
1	19075	756.9	999999	3554.9
1	19150	758	999999	3555
1	19225	758.7	999999	3555.1
1	19300	759.4	999999	3555.2
1	19375	760.1	999999	3555.3
1	19450	760.8	999999	3555.4
1	19525	761.5	999999	3555.5
1	19600	762.2	999999	3555.6
1	19675	762.9	999999	3555.7
1	19750	763.6	999999	3555.8
1	19825	764.3	999999	3555.9
1	19900	765	999999	3556
1	19975	765.7	999999	3556.1
1	20050	766.4	999999	3556.2
1	20125	767.1	999999	3556.3
1	20200	767.8	999999	3556.4
1	20275	768.5	999999	3556.5
1	20350	769.2	999999	3556.6
1	20425	769.9	999999	3556.7
1	20500	770.6	999999	3556.8
1	20575	771.3	999999	3556.9
1	20650	772	999999	3557
1	20725	772.7	999999	3557.1
1	20800	773.4	999999	3557.2
1	20875	774.1	999999	3557.3
1	20950	774.8	999999	3557.4
1	21025	775.5	999999	3557.5
1	21100	776.2	999999	3557.6
1	21175	776.9	999999	3557.7
1	21250	777.6	999999	3557.8
1	21325	778.3	999999	3557.9
1	21400	779	999999	3558
1	21475	779.7	999999	3558.1
1	21550	780.4	999999	3558.2
1	21625	781.1	999999	3558.3
1	21700	781.8	999999	3558.4
1	21775	782.5	999999	3558.5
1	21850	783.2	999999	3558.6
1	21925	783.9	999999	3558.7
1	22000	784.6	999999	3558.8
1	22075	785.3	999999	3558.9
1	22150	786	999999	3559
1	22225	786.7	999999	3559.1
1	22300	787.4	999999	3559.2
1	22375	788.1	999999	3559.3
1	22450	788.8	999999	3559.4
1	22525	789.5	999999	3559.5
1	22600	790.2	999999	3559.6
1	22675	790.9	999999	3559.7
1	22750	791.6	999999	3559.8
1	22825	792.3	999999	3559.9
1	22900	793	999999	3560
1	22981	793.5	999999	3560.1
1	23062	794	999999	3560.2
1	23143	794.5	999999	3560.3
1	23224	795	999999	3560.4
1	23305	795.5	999999	3560.5
1	23386	796	999999	3560.6
1	23467	796.5	999999	3560.7
1	23548	797	999999	3560.8
1	23629	797.5	999999	3560.9
1	23710	798	999999	3561
1	23791	798.5	999999	3561.1
1	23872	799	999999	3561.2
1	23953	799.5	999999	3561.3
1	24034	800	999999	3561.4
1	24115	800.5	999999	3561.5
1	24196	801	999999	3561.6
1	24277	801.5	999999	3561.7
1	24358	802	999999	3561.8
1	24439	802	999999	3561.9
1	24520	803	999999	3562
1	24601	803.5	999999	3562.1
1	24682	804	999999	3562.2
1	24763	804.5	999999	3562.3
1	24844	805	999999	3562.4
1	24925	805.5	999999	3562.5
1	25006	806	999999	3562.6
1	25087	806.5	999999	3562.7
1	25168	807	999999	3562.8
1	25249	807.5	999999	3562.9
1	25330	808	999999	3563
1	25411	808.5	999999	3563.1
1	25492	809	999999	3563.2
1	25573	809.5	999999	3563.3
1	25654	810	999999	3563.4
1	25735	810.5	999999	3563.5
1	25816	811	999999	3563.6
1	25897	811.5	999999	3563.7
1	25978	812	999999	3563.8
1	26059	812.5	999999	3563.9
1	26140	813	999999	3564
1	26221	813.5	999999	3564.1
1	26302	814	999999	3564.2
1	26383	814.5	999999	3564.3
1	26464	815	999999	3564.4
1	26545	815.5	999999	3564.5
1	26626	816	999999	3564.6
1	26707	816.5	999999	3564.7
1	26788	817	999999	3564.8
1	26869	817.5	999999	3564.9
1	26950	818	999999	3565
1	27031	818.4	999999	3565.1
1	27112	818.7	999999	3565.2
1	27193	819.1	999999	3565.3
1	27274	819.4	999999	3565.4
1	27355	819.8	999999	3565.5
1	27436	820.1	999999	3565.6
1	27517	820.5	999999	3565.7
1	27598	820.8	999999	3565.8
1	27679	821.2	999999	3565.9
1	27760	821.5	999999	3566
1	27841	821.9	999999	3566.1
1	27922	822.2	999999	3566.2
1	28003	822.6	999999	3566.3
1	28084	822.9	999999	3566.4
1	28165	823.3	999999	3566.5
1	28246	823.6	999999	3566.6
1	28327	824	999999	3566.7
1	28408	824.3	999999	3566.8
1	28489	824.7	999999	3566.9
1	28570	825	999999	3567
1	28651	825.3	999999	3567.1
1	28732	825.6	999999	3567.2
1	28813	825.9	999999	3567.3
1	28894	826.2	999999	3567.4
1	28975	826.5	999999	3567.5
1	29056	826.8	999999	3567.6
1	29137	827.1	999999	3567.7
1	29218	827.4	999999	3567.8
1	29299	827.7	999999	3567.9
1	29380	828	999999	3568
1	29461	828.3	999999	3568.1
1	29542	828.6	999999	3568.2
1	29623	828.9	999999	3568.3
1	29704	829.2	999999	3568.4
1	29785	829.5	999999	3568.5
1	29866	829.8	999999	3568.6
1	29947	830.1	999999	3568.7
1	30028	830.4	999999	3568.8
1	30109	830.7	999999	3568.9
1	30190	831	999999	3569
1	30271	831.3	999999	3569.1
1	30352	831.6	999999	3569.2
1	30433	831.9	999999	3569.3
1	30514	832.2	999999	3569.4
1	30595	832.5	999999	3569.5
1	30676	832.8	999999	3569.6
1	30757	833.1	999999	3569.7
1	30838	833.4	999999	3569.8
1	30919	833.7	999999	3569.9
1	31000	834	999999	3570
1	31085	834.3	999999	3570.1
1	31170	834.6	999999	3570.2
1	31255	834.9	999999	3570.3
1	31340	835.2	999999	3570.4
1	31425	835.5	999999	3570.5
1	31510	835.8	999999	3570.6
1	31595	836.1	999999	3570.7
1	31680	836.4	999999	3570.8
1	31765	836.7	999999	3570.9
1	31850	837	999999	3571
1	31935	837.3	999999	3571.1
1	32020	837.6	999999	3571.2
1	32105	837.9	999999	3571.3
1	32190	838.2	999999	3571.4
1	32275	838.5	999999	3571.5
1	32360	838.8	999999	3571.6
1	32445	839.1	999999	3571.7
1	32530	839	999999	3571.8
1	32615	839.7	999999	3571.9
1	32700	840	999999	3572
1	32785	840.3	999999	3572.1
1	32870	840.6	999999	3572.2
1	32955	840.9	999999	3572.3
1	33040	841.2	999999	3572.4
1	33125	841.5	999999	3572.5
1	33210	841.8	999999	3572.6
1	33295	842.1	999999	3572.7
1	33380	842.4	999999	3572.8
1	33465	842.7	999999	3572.9
1	33550	843	999999	3573
1	33635	843.3	999999	3573.1
1	33720	843.6	999999	3573.2
1	33805	843.9	999999	3573.3
1	33890	844.2	999999	3573.4
1	33975	844.5	999999	3573.5
1	34060	844.8	999999	3573.6
1	34145	845.1	999999	3573.7
1	34230	845.4	999999	3573.8
1	34315	845.7	999999	3573.9
1	34400	846	999999	3574
1	34485	846.3	999999	3574.1
1	34570	846.6	999999	3574.2
1	34655	846.9	999999	3574.3
1	34740	847.2	999999	3574.4
1	34825	847.5	999999	3574.5
1	34910	847.8	999999	3574.6
1	34995	848.1	999999	3574.7
1	35080	848.4	999999	3574.8
1	35165	848.7	999999	3574.9
1	35250	849	999999	3575
1	35335	849.3	999999	3575.1
1	35420	849.6	999999	3575.2
1	35505	849.9	999999	3575.3
1	35590	850.2	999999	3575.4
1	35675	850.5	999999	3575.5
1	35760	850.8	999999	3575.6
1	35845	851.1	999999	3575.7
1	35930	851.4	999999	3575.8
1	36015	851.7	999999	3575.9
1	36100	852	999999	3576
1	36185	852.4	999999	3576.1
1	36270	852.8	999999	3576.2
1	36355	853.2	999999	3576.3
1	36440	853.6	999999	3576.4
1	36525	854.1	999999	3576.5
1	36610	854.5	999999	3576.6
1	36695	854.9	999999	3576.7
1	36780	855.3	999999	3576.8
1	36865	855.7	999999	3576.9
1	36950	856	999999	3577
1	37035	856.4	999999	3577.1
1	37120	856.8	999999	3577.2
1	37205	857.2	999999	3577.3
1	37290	857.6	999999	3577.4
1	37375	858	999999	3577.5
1	37460	858.4	999999	3577.6
1	37545	858.8	999999	3577.7
1	37630	859.2	999999	3577.8
1	37715	859	999999	3577.9
1	37800	860	999999	3578
1	37885	860.4	999999	3578.1
1	37970	860.8	999999	3578.2
1	38055	861.2	999999	3578.3
1	38140	861.6	999999	3578.4
1	38225	862	999999	3578.5
1	38310	862.4	999999	3578.6
1	38395	862.8	999999	3578.7
1	38480	863.2	999999	3578.8
1	38565	863.6	999999	3578.9
1	38650	864	999999	3579
1	38735	864.3	999999	3579.1
1	38820	864.6	999999	3579.2
1	38905	865	999999	3579.3
1	38990	865.3	999999	3579.4
1	39075	865.6	999999	3579.5
1	39160	865.9	999999	3579.6
1	39245	866.1	999999	3579.7
1	39330	866.4	999999	3579.8
1	39415	866	999999	3579.9
1	39500	867	999999	3580
1	39588	867.3	999999	3580.1
1	39676	867.6	999999	3580.2
1	39764	867.9	999999	3580.3
1	39852	868.2	999999	3580.4
1	39940	868.5	999999	3580.5
1	40028	868.8	999999	3580.6
1	40116	869.1	999999	3580.7
1	40204	869.4	999999	3580.8
1	40292	869.7	999999	3580.9
1	40380	870	999999	3581
1	40468	870.3	999999	3581.1
1	40556	870.6	999999	3581.2
1	40644	870.9	999999	3581.3
1	40732	871.2	999999	3581.4
1	40820	871.5	999999	3581.5
1	40908	871.8	999999	3581.6
1	40996	872.1	999999	3581.7
1	41084	872.4	999999	3581.8
1	41172	872	999999	3581.9
1	41260	873	999999	3582
1	41348	873.3	999999	3582.1
1	41436	873.6	999999	3582.2
1	41524	873.9	999999	3582.3
1	41612	874.2	999999	3582.4
1	41700	874.5	999999	3582.5
1	41788	874.8	999999	3582.6
1	41876	875.1	999999	3582.7
1	41964	875.4	999999	3582.8
1	42052	875.7	999999	3582.9
1	42140	876	999999	3583
1	42228	876.3	999999	3583.1
1	42316	876.6	999999	3583.2
1	42404	876.9	999999	3583.3
1	42492	877.2	999999	3583.4
1	42580	877.5	999999	3583.5
1	42668	877.8	999999	3583.6
1	42756	878.1	999999	3583.7
1	42844	878.4	999999	3583.8
1	42932	878.7	999999	3583.9
1	43020	879	999999	3584
1	43108	879.3	999999	3584.1
1	43196	879.6	999999	3584.2
1	43284	879.9	999999	3584.3
1	43372	880.2	999999	3584.4
1	43460	880.5	999999	3584.5
1	43548	880.8	999999	3584.6
1	43636	881.1	999999	3584.7
1	43724	881.4	999999	3584.8
1	43812	881.7	999999	3584.9
1	43900	882	999999	3585
1	43988	882.3	999999	3585.1
1	44076	882.6	999999	3585.2
1	44164	882.9	999999	3585.3
1	44252	883.2	999999	3585.4
1	44340	883.5	999999	3585.5
1	44428	883.8	999999	3585.6
1	44516	884.1	999999	3585.7
1	44604	884.4	999999	3585.8
1	44692	884.7	999999	3585.9
1	44780	885	999999	3586
1	44868	885.3	999999	3586.1
1	44956	885.6	999999	3586.2
1	45044	885.9	999999	3586.3
1	45132	886.2	999999	3586.4
1	45220	886.5	999999	3586.5
1	45308	886.8	999999	3586.6
1	45396	887.1	999999	3586.7
1	45484	887.4	999999	3586.8
1	45572	887.7	999999	3586.9
1	45660	888	999999	3587
1	45748	888.3	999999	3587.1
1	45836	888.6	999999	3587.2
1	45924	888.9	999999	3587.3
1	46012	889.2	999999	3587.4
1	46100	889.5	999999	3587.5
1	46188	889.8	999999	3587.6
1	46276	890.1	999999	3587.7
1	46364	890.4	999999	3587.8
1	46452	890.7	999999	3587.9
1	46540	891	999999	3588
1	46628	891.4	999999	3588.1
1	46716	891.8	999999	3588.2
1	46804	892.2	999999	3588.3
1	46892	892.6	999999	3588.4
1	46980	893	999999	3588.5
1	47068	893.4	999999	3588.6
1	47156	893.8	999999	3588.7
1	47244	894.2	999999	3588.8
1	47332	894.6	999999	3588.9
1	47420	895	999999	3589
1	47508	895.4	999999	3589.1
1	47596	895.8	999999	3589.2
1	47684	896.2	999999	3589.3
1	47772	896.6	999999	3589.4
1	47860	897	999999	3589.5
1	47948	897.4	999999	3589.6
1	48036	897.8	999999	3589.7
1	48124	898.2	999999	3589.8
1	48212	898.6	999999	3589.9
1	48300	899	999999	3590
1	48391	899.3	999999	3590.1
1	48482	899.6	999999	3590.2
1	48573	899.9	999999	3590.3
1	48664	900.2	999999	3590.4
1	48755	900.5	999999	3590.5
1	48846	900.8	999999	3590.6
1	48937	901.1	999999	3590.7
1	49028	901.4	999999	3590.8
1	49119	901.7	999999	3590.9
1	49210	902	999999	3591
1	49301	902.3	999999	3591.1
1	49392	902.6	999999	3591.2
1	49483	902.9	999999	3591.3
1	49574	903.2	999999	3591.4
1	49665	903.5	999999	3591.5
1	49756	903.8	999999	3591.6
1	49847	904.1	999999	3591.7
1	49938	904.4	999999	3591.8
1	50029	904.7	999999	3591.9
1	50120	905	999999	3592
1	50211	905.3	999999	3592.1
1	50302	905.6	999999	3592.2
1	50393	905.9	999999	3592.3
1	50484	906.2	999999	3592.4
1	50575	906.5	999999	3592.5
1	50666	906.8	999999	3592.6
1	50757	907.1	999999	3592.7
1	50848	907.4	999999	3592.8
1	50939	907.7	999999	3592.9
1	51030	908	999999	3593
1	51131	908.3	999999	3593.1
1	51212	908.6	999999	3593.2
1	51303	908.9	999999	3593.3
1	51394	909.2	999999	3593.4
1	51485	909.5	999999	3593.5
1	51576	909.8	999999	3593.6
1	51667	910.1	999999	3593.7
1	51758	910.4	999999	3593.8
1	51849	910.7	999999	3593.9
1	51940	911	999999	3594
1	52031	911.3	999999	3594.1
1	52122	911.6	999999	3594.2
1	52213	911.9	999999	3594.3
1	52304	912.2	999999	3594.4
1	52395	912.5	999999	3594.5
1	52486	912.8	999999	3594.6
1	52577	913.1	999999	3594.7
1	52668	913.4	999999	3594.8
1	52759	913.7	999999	3594.9
1	52850	914	999999	3595
1	52941	914.3	999999	3595.1
1	53032	914.6	999999	3595.2
1	53123	914.9	999999	3595.3
1	53214	915.2	999999	3595.4
1	53305	915.5	999999	3595.5
1	53396	915.8	999999	3595.6
1	53487	916.1	999999	3595.7
1	53578	916.4	999999	3595.8
1	53669	916.7	999999	3595.9
1	53760	917	999999	3596
1	53851	917.3	999999	3596.1
1	53942	917.6	999999	3596.2
1	54033	917.9	999999	3596.3
1	54124	918.2	999999	3596.4
1	54215	918.5	999999	3596.5
1	54306	918.8	999999	3596.6
1	54397	919.1	999999	3596.7
1	54488	919.4	999999	3596.8
1	54579	919.7	999999	3596.9
1	54670	920	999999	3597
1	54761	920.2	999999	3597.1
1	54852	920.4	999999	3597.2
1	54943	920.6	999999	3597.3
1	55034	920.8	999999	3597.4
1	55125	921	999999	3597.5
1	55216	921.2	999999	3597.6
1	55307	921.4	999999	3597.7
1	55398	921.6	999999	3597.8
1	55489	921.8	999999	3597.9
1	55580	922	999999	3598
1	55671	922.2	999999	3598.1
1	55762	922.4	999999	3598.2
1	55853	922.6	999999	3598.3
1	55944	922.8	999999	3598.4
1	56035	923	999999	3598.5
1	56126	923.2	999999	3598.6
1	56217	923.4	999999	3598.7
1	56308	923.6	999999	3598.8
1	56399	923.8	999999	3598.9
1	56490	924	999999	3599
1	56581	924.2	999999	3599.1
1	56672	924.4	999999	3599.2
1	56763	924.6	999999	3599.3
1	56854	924.8	999999	3599.4
1	56945	925	999999	3599.5
1	57036	925.2	999999	3599.6
1	57127	925.4	999999	3599.7
1	57218	925.6	999999	3599.8
1	57309	925.8	999999	3599.9
1	57400	926	999999	3600
1	57495	926.3	999999	3600.1
1	57590	926.5	999999	3600.2
1	57685	926.8	999999	3600.3
1	57780	927	999999	3600.4
1	57875	927.3	999999	3600.5
1	57970	927.5	999999	3600.6
1	58065	927.8	999999	3600.7
1	58160	928	999999	3600.8
1	58255	928.3	999999	3600.9
1	58350	928.5	999999	3601
1	58445	928.8	999999	3601.1
1	58540	929	999999	3601.2
1	58635	929.3	999999	3601.3
1	58730	929.5	999999	3601.4
1	58825	929.8	999999	3601.5
1	58920	930	999999	3601.6
1	59015	930.3	999999	3601.7
1	59110	930.5	999999	3601.8
1	59205	930.8	999999	3601.9
1	59300	931	999999	3602
1	59395	931.3	999999	3602.1
1	59490	931.5	999999	3602.2
1	59585	931.8	999999	3602.3
1	59680	932	999999	3602.4
1	59775	932.3	999999	3602.5
1	59870	932.5	999999	3602.6
1	59965	932.8	999999	3602.7
1	60060	933	999999	3602.8
1	60155	933.3	999999	3602.9
1	60250	933.5	999999	3603
1	60345	933.8	999999	3603.1
1	60440	934	999999	3603.2
1	60535	934.3	999999	3603.3
1	60630	934.5	999999	3603.4
1	60725	934.8	999999	3603.5
1	60820	935	999999	3603.6
1	60915	935.3	999999	3603.7
1	61010	935.5	999999	3603.8
1	61105	935.8	999999	3603.9
1	61200	936	999999	3604
1	61295	936.3	999999	3604.1
1	61390	936.5	999999	3604.2
1	61485	936.8	999999	3604.3
1	61580	937	999999	3604.4
1	61675	937.3	999999	3604.5
1	61770	937.5	999999	3604.6
