!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2005 Level of Development Assumptions
! source spreadsheet: BST_SWP_SOD_2005_062709.xls
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               30               12               60            20.75            38.70
               30                1               60             7.18            17.95
               30                2               60             5.39            10.77
               30                3               60             5.39             5.39
               31                4               60             0.00            28.80
               31                5               60             0.17            28.80
               31                6               60             1.89            28.63
               31                7               60             4.11            26.73
               31                8               60             0.00            22.62
               31                9               60             9.58            22.62
               31               10               60             9.58            13.04
               31               11               60             3.46             3.46
               31               12               60             0.00             0.00
               31                1               60             0.00             0.00
               31                2               60             0.00             0.00
               31                3               60             0.00             0.00
               32                4               60             0.00            23.86
               32                5               60             0.00            23.86
               32                6               60             0.03            23.86
               32                7               60             4.43            23.83
               32                8               60             3.74            19.40
               32                9               60             2.99            15.66
               32               10               60             3.74            12.67
               32               11               60             3.55             8.93
               32               12               60             3.74             5.38
               32                1               60             1.64             1.64
               32                2               60             0.00             0.00
               32                3               60             0.00             0.00
               33                4               60             0.00            17.80
               33                5               60             0.00            17.80
               33                6               60             0.92            17.80
               33                7               60             0.86            16.87
               33                8               60             2.04            16.01
               33                9               60             2.08            13.98
               33               10               60             2.08            11.90
               33               11               60             2.09             9.82
               33               12               60             2.04             7.73
               33                1               60             1.95             5.69
               33                2               60             1.87             3.74
               33                3               60             1.87             1.87
               34                4               60             0.31            39.59
               34                5               60             1.41            39.28
               34                6               60             1.52            37.87
               34                7               60             2.28            36.35
               34                8               60             3.62            34.07
               34                9               60             4.79            30.45
               34               10               60             5.61            25.66
               34               11               60             5.95            20.05
               34               12               60             5.52            14.10
               34                1               60             4.35             8.58
               34                2               60             1.73             4.23
               34                3               60             2.50             2.50
               35                4               60             0.00            86.70
               35                5               60             0.00            86.70
               35                6               60             0.00            86.70
               35                7               60             0.00            86.70
               35                8               60             0.00            86.70
               35                9               60             0.00            86.70
               35               10               60             7.38            86.70
               35               11               60            26.28            79.32
               35               12               60             7.86            53.04
               35                1               60            15.72            45.18
               35                2               60            15.72            29.47
               35                3               60            13.75            13.75
               36                4               60             0.00            39.28
               36                5               60             0.00            39.28
               36                6               60             0.00            39.28
               36                7               60             0.00            39.28
               36                8               60             7.14            39.28
               36                9               60             7.14            32.14
               36               10               60             7.14            25.00
               36               11               60             8.03            17.85
               36               12               60             8.03             9.82
               36                1               60             1.79             1.79
               36                2               60             0.00             0.00
               36                3               60             0.00             0.00
               37                4               60             0.15            87.16
               37                5               60             0.00            87.01
               37                6               60             0.37            87.01
               37                7               60             0.00            86.64
               37                8               60             0.00            86.64
               37                9               60             0.00            86.64
               37               10               60             0.00            86.64
               37               11               60             0.00            86.64
               37               12               60            22.08            86.64
               37                1               60            22.08            64.56
               37                2               60            22.08            42.48
               37                3               60            20.41            20.41
               38                4               60             0.00            16.28
               38                5               60             0.00            16.28
               38                6               60             0.00            16.28
               38                7               60             0.00            16.28
               38                8               60             0.00            16.28
               38                9               60             0.00            16.28
               38               10               60             0.00            16.28
               38               11               60             0.00            16.28
               38               12               60             0.00            16.28
               38                1               60            16.28            16.28
               38                2               60             0.00             0.00
               38                3               60             0.00             0.00
               39                4               60             0.00             3.71
               39                5               60             0.00             3.71
               39                6               60             0.00             3.71
               39                7               60             0.00             3.71
               39                8               60             0.00             3.71
               39                9               60             0.00             3.71
               39               10               60             0.00             3.71
               39               11               60             0.44             3.71
               39               12               60             0.82             3.27
               39                1               60             0.82             2.45
               39                2               60             0.82             1.63
               39                3               60             0.82             0.82
                1                4               50             0.00            25.73
                1                5               50             1.31            25.72
                1                6               50             0.81            24.42
                1                7               50             1.92            23.61
                1                8               50             3.63            21.69
                1                9               50             3.04            18.07
                1               10               50             3.56            15.03
                1               11               50             3.75            11.48
                1               12               50             3.64             7.73
                1                1               50             1.78             4.09
                1                2               50             1.51             2.31
                1                3               50             0.80             0.80
                2                4               50             0.02            30.09
                2                5               50             0.33            30.07
                2                6               50             1.57            29.74
                2                7               50             1.80            28.17
                2                8               50             2.57            26.37
                2                9               50             5.94            23.79
                2               10               50             4.85            17.85
                2               11               50             4.71            13.00
                2               12               50             4.04             8.29
                2                1               50             1.79             4.24
                2                2               50             1.33             2.45
                2                3               50             1.12             1.12
                3                4               50             1.75            20.65
                3                5               50             1.75            18.90
                3                6               50             1.75            17.15
                3                7               50             1.75            15.40
                3                8               50             1.75            13.65
                3                9               50             1.75            11.90
                3               10               50             1.75            10.15
                3               11               50             1.75             8.40
                3               12               50             1.75             6.65
                3                1               50             1.40             4.90
                3                2               50             1.75             3.50
                3                3               50             1.75             1.75
                4                4               50             0.00            73.50
                4                5               50             0.00            73.50
                4                6               50             0.00            73.50
                4                7               50             0.00            73.50
                4                8               50             7.53            73.50
                4                9               50             8.90            65.96
                4               10               50             9.38            57.07
                4               11               50            10.79            47.69
                4               12               50            11.01            36.89
                4                1               50             8.33            25.89
                4                2               50             9.61            17.56
                4                3               50             7.95             7.95
                5                4               50             1.06            12.49
                5                5               50             1.06            11.43
                5                6               50             1.06            10.37
                5                7               50             1.06             9.31
                5                8               50             1.06             8.26
                5                9               50             1.06             7.20
                5               10               50             1.06             6.14
                5               11               50             1.06             5.08
                5               12               50             1.06             4.02
                5                1               50             0.85             2.96
                5                2               50             1.06             2.12
                5                3               50             1.06             1.06
                6                4               50             2.87            40.53
                6                5               50             2.46            37.65
                6                6               50             1.43            35.19
                6                7               50             2.36            33.77
                6                8               50             3.86            31.40
                6                9               50             4.71            27.54
                6               10               50             5.81            22.83
                6               11               50             5.70            17.02
                6               12               50             4.71            11.32
                6                1               50             2.89             6.61
                6                2               50             2.44             3.71
                6                3               50             1.27             1.27
                7                4               50             0.00             4.77
                7                5               50             0.00             4.77
                7                6               50             0.00             4.77
                7                7               50             0.00             4.77
                7                8               50             0.00             4.77
                7                9               50             0.00             4.77
                7               10               50             2.48             4.77
                7               11               50             2.15             2.28
                7               12               50             0.00             0.13
                7                1               50             0.13             0.13
                7                2               50             0.00             0.00
                7                3               50             0.00             0.00
                8                4               50             0.00            65.69
                8                5               50             0.00            65.69
                8                6               50             0.00            65.69
                8                7               50             0.00            65.69
                8                8               50             0.00            65.69
                8                9               50             0.00            65.69
                8               10               50             0.00            65.69
                8               11               50             0.00            65.69
                8               12               50            17.43            65.69
                8                1               50            13.94            48.26
                8                2               50            17.43            34.31
                8                3               50            16.88            16.88
                9                4               50             0.18            13.61
                9                5               50             0.18            13.43
                9                6               50             0.12            13.24
                9                7               50             0.49            13.12
                9                8               50             0.92            12.63
                9                9               50             1.28            11.72
                9               10               50             1.77            10.43
                9               11               50             1.53             8.66
                9               12               50             1.13             7.13
                9                1               50             0.56             6.00
                9                2               50             2.02             5.44
                9                3               50             3.42             3.42
               10                4               50             0.00             8.98
               10                5               50             0.00             8.98
               10                6               50             0.00             8.98
               10                7               50             0.00             8.98
               10                8               50             0.15             8.98
               10                9               50             0.15             8.83
               10               10               50             0.99             8.68
               10               11               50             1.61             7.69
               10               12               50             1.64             6.08
               10                1               50             1.31             4.44
               10                2               50             1.64             3.13
               10                3               50             1.50             1.50
               11                4               50             0.16             2.87
               11                5               50             0.11             2.70
               11                6               50             0.11             2.59
               11                7               50             0.11             2.49
               11                8               50             0.20             2.38
               11                9               50             0.31             2.18
               11               10               50             0.34             1.88
               11               11               50             0.28             1.54
               11               12               50             0.22             1.26
               11                1               50             0.13             1.04
               11                2               50             0.12             0.91
               11                3               50             0.80             0.80
               12                4               50             0.00            26.54
               12                5               50             0.00            26.54
               12                6               50             0.00            26.54
               12                7               50             0.00            26.54
               12                8               50             0.00            26.54
               12                9               50             0.00            26.54
               12               10               50             0.00            26.54
               12               11               50             0.00            26.54
               12               12               50             6.68            26.54
               12                1               50             5.35            19.85
               12                2               50             6.68            14.51
               12                3               50             7.82             7.82
               13                4               50             0.00            31.91
               13                5               50             0.00            31.91
               13                6               50             0.00            31.91
               13                7               50             1.00            31.91
               13                8               50             1.00            30.91
               13                9               50             3.20            29.91
               13               10               50             7.95            26.71
               13               11               50             7.45            18.77
               13               12               50             4.75            11.32
               13                1               50             3.12             6.57
               13                2               50             2.30             3.45
               13                3               50             1.15             1.15
               14                4               50             0.00             2.90
               14                5               50             0.00             2.90
               14                6               50             0.00             2.90
               14                7               50             0.00             2.90
               14                8               50             0.00             2.90
               14                9               50             0.00             2.90
               14               10               50             0.50             2.90
               14               11               50             0.50             2.40
               14               12               50             0.50             1.90
               14                1               50             0.40             1.40
               14                2               50             0.50             1.00
               14                3               50             0.50             0.50
               15                4               50             0.02             0.40
               15                5               50             0.02             0.37
               15                6               50             0.03             0.35
               15                7               50             0.03             0.32
               15                8               50             0.04             0.29
               15                9               50             0.04             0.25
               15               10               50             0.04             0.21
               15               11               50             0.04             0.16
               15               12               50             0.04             0.12
               15                1               50             0.03             0.08
               15                2               50             0.02             0.05
               15                3               50             0.02             0.02
               16                4               50             7.20           569.99
               16                5               50             7.75           562.79
               16                6               50             9.45           555.04
               16                7               50            21.89           545.59
               16                8               50            57.09           523.70
               16                9               50            84.88           466.61
               16               10               50           132.75           381.74
               16               11               50           104.14           248.99
               16               12               50            57.69           144.85
               16                1               50            37.98            87.16
               16                2               50            26.83            49.18
               16                3               50            22.35            22.35
               17                4               50             0.00           102.24
               17                5               50             0.00           102.24
               17                6               50             0.00           102.24
               17                7               50             2.31           102.24
               17                8               50            16.18            99.94
               17                9               50            24.20            83.76
               17               10               50            15.46            59.56
               17               11               50            16.85            44.10
               17               12               50            12.70            27.25
               17                1               50             7.36            14.55
               17                2               50             4.10             7.19
               17                3               50             3.09             3.09
               18                4               50             0.17            52.61
               18                5               50             0.27            52.44
               18                6               50             1.23            52.17
               18                7               50             5.15            50.94
               18                8               50             6.28            45.79
               18                9               50             8.89            39.51
               18               10               50            10.30            30.62
               18               11               50             7.98            20.32
               18               12               50             5.67            12.34
               18                1               50             3.24             6.67
               18                2               50             2.41             3.43
               18                3               50             1.02             1.02
               19                4               50             0.00            44.76
               19                5               50             0.00            44.76
               19                6               50             0.00            44.76
               19                7               50             0.00            44.76
               19                8               50             0.00            44.76
               19                9               50            13.59            44.76
               19               10               50            12.04            31.17
               19               11               50            11.17            19.13
               19               12               50             5.37             7.96
               19                1               50             2.50             2.58
               19                2               50             0.04             0.09
               19                3               50             0.05             0.05
               20                4               50             0.15             2.26
               20                5               50             0.15             2.11
               20                6               50             0.20             1.96
               20                7               50             0.20             1.76
               20                8               50             0.20             1.56
               20                9               50             0.25             1.36
               20               10               50             0.25             1.11
               20               11               50             0.20             0.86
               20               12               50             0.20             0.66
               20                1               50             0.16             0.46
               20                2               50             0.15             0.30
               20                3               50             0.15             0.15
               21                4               50            17.82           403.63
               21                5               50            18.22           385.81
               21                6               50             3.05           367.59
               21                7               50            36.15           364.53
               21                8               50            40.05           328.38
               21                9               50            42.56           288.34
               21               10               50            50.51           245.77
               21               11               50            50.80           195.27
               21               12               50            48.25           144.47
               21                1               50            33.71            96.22
               21                2               50            37.21            62.51
               21                3               50            25.30            25.30
               22                4               50             0.00           161.92
               22                5               50             0.00           161.92
               22                6               50             0.00           161.92
               22                7               50             6.59           161.92
               22                8               50            22.09           155.33
               22                9               50            18.11           133.24
               22               10               50            31.84           115.13
               22               11               50            40.48            83.29
               22               12               50            11.94            42.81
               22                1               50            10.98            30.87
               22                2               50            13.17            19.90
               22                3               50             6.72             6.72
               23                4               50            18.57           574.80
               23                5               50            18.79           556.23
               23                6               50            26.42           537.44
               23                7               50            38.80           511.03
               23                8               50            46.07           472.22
               23                9               50            65.56           426.15
               23               10               50            71.70           360.59
               23               11               50            74.27           288.88
               23               12               50            43.66           214.62
               23                1               50            35.81           170.96
               23                2               50            66.50           135.14
               23                3               50            68.65            68.65
               24                4               50            42.71           456.68
               24                5               50            25.51           413.97
               24                6               50            25.97           388.45
               24                7               50            36.09           362.49
               24                8               50            33.01           326.40
               24                9               50            38.28           293.39
               24               10               50            49.20           255.11
               24               11               50            49.03           205.91
               24               12               50            41.71           156.88
               24                1               50            37.80           115.17
               24                2               50            41.48            77.37
               24                3               50            35.90            35.90
               25                4               50             3.56            83.22
               25                5               50             3.94            79.66
               25                6               50             3.56            75.72
               25                7               50             5.10            72.16
               25                8               50             6.23            67.06
               25                9               50             8.71            60.83
               25               10               50            11.02            52.12
               25               11               50            11.55            41.11
               25               12               50            10.60            29.56
               25                1               50             6.71            18.96
               25                2               50             6.80            12.25
               25                3               50             5.45             5.45
               26                4               50             3.74            44.15
               26                5               50             3.74            40.41
               26                6               50             3.74            36.67
               26                7               50             3.74            32.93
               26                8               50             3.74            29.19
               26                9               50             3.74            25.44
               26               10               50             3.74            21.70
               26               11               50             3.74            17.96
               26               12               50             3.74            14.22
               26                1               50             2.99            10.48
               26                2               50             3.74             7.48
               26                3               50             3.74             3.74
               27                4               50             0.00            14.10
               27                5               50             0.00            14.10
               27                6               50             0.00            14.10
               27                7               50             0.00            14.10
               27                8               50             0.00            14.10
               27                9               50             2.06            14.10
               27               10               50             2.15            12.04
               27               11               50             2.40             9.89
               27               12               50             2.23             7.49
               27                1               50             1.65             5.26
               27                2               50             1.89             3.61
               27                3               50             1.72             1.72
               28                4               50             0.00             2.82
               28                5               50             0.00             2.82
               28                6               50             0.22             2.82
               28                7               50             0.44             2.60
               28                8               50             0.54             2.16
               28                9               50             0.54             1.62
               28               10               50             0.56             1.07
               28               11               50             0.33             0.52
               28               12               50             0.00             0.19
               28                1               50             0.13             0.19
               28                2               50             0.05             0.05
               28                3               50             0.00             0.00
               29                4               50             0.00            16.71
               29                5               50             0.00            16.71
               29                6               50             1.00            16.71
               29                7               50             1.00            15.71
               29                8               50             2.20            14.71
               29                9               50             2.30            12.51
               29               10               50             2.85            10.21
               29               11               50             2.85             7.36
               29               12               50             1.65             4.51
               29                1               50             1.16             2.86
               29                2               50             0.90             1.70
               29                3               50             0.80             0.80
               30                4               50             6.50            86.20
               30                5               50             6.50            79.70
               30                6               50             7.00            73.20
               30                7               50             7.00            66.20
               30                8               50             7.10            59.20
               30                9               50             8.00            52.10
               30               10               50             8.75            44.10
               30               11               50             8.75            35.35
               30               12               50             8.00            26.60
               30                1               50             5.60            18.60
               30                2               50             6.50            13.00
               30                3               50             6.50             6.50
               31                4               50             0.00            28.18
               31                5               50             0.00            28.18
               31                6               50             3.10            28.18
               31                7               50             3.00            25.08
               31                8               50             3.10            22.08
               31                9               50             3.00            18.98
               31               10               50             3.10            15.98
               31               11               50             3.10            12.88
               31               12               50             3.00             9.78
               31                1               50             2.48             6.78
               31                2               50             3.00             4.30
               31                3               50             1.30             1.30
               32                4               50             0.00            16.25
               32                5               50             0.00            16.25
               32                6               50             0.80            16.25
               32                7               50             2.00            15.45
               32                8               50             2.00            13.45
               32                9               50             2.00            11.45
               32               10               50             2.00             9.45
               32               11               50             2.00             7.45
               32               12               50             2.00             5.45
               32                1               50             1.60             3.45
               32                2               50             1.85             1.85
               32                3               50             0.00             0.00
               33                4               50             0.98            12.29
               33                5               50             0.98            11.31
               33                6               50             1.03            10.33
               33                7               50             1.06             9.30
               33                8               50             1.07             8.24
               33                9               50             1.09             7.17
               33               10               50             1.10             6.07
               33               11               50             1.10             4.97
               33               12               50             1.08             3.87
               33                1               50             0.83             2.79
               33                2               50             0.98             1.97
               33                3               50             0.98             0.98
               34                4               50             1.45            22.30
               34                5               50             1.33            20.85
               34                6               50             1.34            19.52
               34                7               50             1.46            18.18
               34                8               50             2.05            16.72
               34                9               50             2.72            14.66
               34               10               50             2.87            11.94
               34               11               50             2.68             9.08
               34               12               50             2.45             6.40
               34                1               50             1.76             3.95
               34                2               50             0.91             2.19
               34                3               50             1.28             1.28
               35                4               50             0.00            58.80
               35                5               50             0.00            58.80
               35                6               50             0.00            58.80
               35                7               50             0.00            58.80
               35                8               50             0.00            58.80
               35                9               50             3.00            58.80
               35               10               50             8.85            55.80
               35               11               50            13.65            46.95
               35               12               50            12.00            33.30
               35                1               50             8.80            21.30
               35                2               50             7.00            12.50
               35                3               50             5.50             5.50
               36                4               50             1.39            23.43
               36                5               50             1.39            22.05
               36                6               50             1.39            20.66
               36                7               50             2.22            19.27
               36                8               50             2.22            17.05
               36                9               50             2.22            14.83
               36               10               50             2.22            12.61
               36               11               50             2.50            10.38
               36               12               50             2.50             7.89
               36                1               50             1.78             5.39
               36                2               50             1.94             3.61
               36                3               50             1.67             1.67
               37                4               50             0.00            83.70
               37                5               50             0.00            83.70
               37                6               50             0.00            83.70
               37                7               50             0.00            83.70
               37                8               50             0.00            83.70
               37                9               50             0.00            83.70
               37               10               50             8.10            83.70
               37               11               50            15.75            75.60
               37               12               50            15.75            59.85
               37                1               50            12.60            44.10
               37                2               50            15.75            31.50
               37                3               50            15.75            15.75
               38                4               50             0.00             3.15
               38                5               50             0.00             3.15
               38                6               50             0.00             3.15
               38                7               50             0.00             3.15
               38                8               50             0.00             3.15
               38                9               50             0.00             3.15
               38               10               50             0.00             3.15
               38               11               50             0.00             3.15
               38               12               50             0.00             3.15
               38                1               50             0.00             3.15
               38                2               50             3.15             3.15
               38                3               50             0.00             0.00
               39                4               50             0.00            11.81
               39                5               50             0.00            11.81
               39                6               50             0.01            11.81
               39                7               50             0.20            11.80
               39                8               50             0.20            11.59
               39                9               50             0.20            11.39
               39               10               50             0.20            11.18
               39               11               50             0.20            10.98
               39               12               50             0.20            10.78
               39                1               50             0.16            10.57
               39                2               50             0.20            10.41
               39                3               50            10.20            10.20
                1                4               30             0.00            25.73
                1                5               30             1.31            25.72
                1                6               30             0.81            24.42
                1                7               30             1.92            23.61
                1                8               30             3.63            21.69
                1                9               30             3.04            18.07
                1               10               30             3.56            15.03
                1               11               30             3.75            11.48
                1               12               30             3.64             7.73
                1                1               30             1.78             4.09
                1                2               30             1.51             2.31
                1                3               30             0.80             0.80
                2                4               30             0.02            30.09
                2                5               30             0.33            30.07
                2                6               30             1.57            29.74
                2                7               30             1.80            28.17
                2                8               30             2.57            26.37
                2                9               30             5.94            23.79
                2               10               30             4.85            17.85
                2               11               30             4.71            13.00
                2               12               30             4.04             8.29
                2                1               30             1.79             4.24
                2                2               30             1.33             2.45
                2                3               30             1.12             1.12
                3                4               30             1.75            20.65
                3                5               30             1.75            18.90
                3                6               30             1.75            17.15
                3                7               30             1.75            15.40
                3                8               30             1.75            13.65
                3                9               30             1.75            11.90
                3               10               30             1.75            10.15
                3               11               30             1.75             8.40
                3               12               30             1.75             6.65
                3                1               30             1.40             4.90
                3                2               30             1.75             3.50
                3                3               30             1.75             1.75
                4                4               30             0.00            73.50
                4                5               30             0.00            73.50
                4                6               30             0.00            73.50
                4                7               30             0.00            73.50
                4                8               30             7.53            73.50
                4                9               30             8.90            65.96
                4               10               30             9.38            57.07
                4               11               30            10.79            47.69
                4               12               30            11.01            36.89
                4                1               30             8.33            25.89
                4                2               30             9.61            17.56
                4                3               30             7.95             7.95
                5                4               30             1.06            12.49
                5                5               30             1.06            11.43
                5                6               30             1.06            10.37
                5                7               30             1.06             9.31
                5                8               30             1.06             8.26
                5                9               30             1.06             7.20
                5               10               30             1.06             6.14
                5               11               30             1.06             5.08
                5               12               30             1.06             4.02
                5                1               30             0.85             2.96
                5                2               30             1.06             2.12
                5                3               30             1.06             1.06
                6                4               30             2.87            40.53
                6                5               30             2.46            37.65
                6                6               30             1.43            35.19
                6                7               30             2.36            33.77
                6                8               30             3.86            31.40
                6                9               30             4.71            27.54
                6               10               30             5.81            22.83
                6               11               30             5.70            17.02
                6               12               30             4.71            11.32
                6                1               30             2.89             6.61
                6                2               30             2.44             3.71
                6                3               30             1.27             1.27
                7                4               30             0.00             4.77
                7                5               30             0.00             4.77
                7                6               30             0.00             4.77
                7                7               30             0.00             4.77
                7                8               30             0.00             4.77
                7                9               30             0.00             4.77
                7               10               30             2.48             4.77
                7               11               30             2.15             2.28
                7               12               30             0.00             0.13
                7                1               30             0.13             0.13
                7                2               30             0.00             0.00
                7                3               30             0.00             0.00
                8                4               30             0.00            65.69
                8                5               30             0.00            65.69
                8                6               30             0.00            65.69
                8                7               30             0.00            65.69
                8                8               30             0.00            65.69
                8                9               30             0.00            65.69
                8               10               30             0.00            65.69
                8               11               30             0.00            65.69
                8               12               30            17.43            65.69
                8                1               30            13.94            48.26
                8                2               30            17.43            34.31
                8                3               30            16.88            16.88
                9                4               30             0.18            13.61
                9                5               30             0.18            13.43
                9                6               30             0.12            13.24
                9                7               30             0.49            13.12
                9                8               30             0.92            12.63
                9                9               30             1.28            11.72
                9               10               30             1.77            10.43
                9               11               30             1.53             8.66
                9               12               30             1.13             7.13
                9                1               30             0.56             6.00
                9                2               30             2.02             5.44
                9                3               30             3.42             3.42
               10                4               30             0.00             8.98
               10                5               30             0.00             8.98
               10                6               30             0.00             8.98
               10                7               30             0.00             8.98
               10                8               30             0.15             8.98
               10                9               30             0.15             8.83
               10               10               30             0.99             8.68
               10               11               30             1.61             7.69
               10               12               30             1.64             6.08
               10                1               30             1.31             4.44
               10                2               30             1.64             3.13
               10                3               30             1.50             1.50
               11                4               30             0.16             2.87
               11                5               30             0.11             2.70
               11                6               30             0.11             2.59
               11                7               30             0.11             2.49
               11                8               30             0.20             2.38
               11                9               30             0.31             2.18
               11               10               30             0.34             1.88
               11               11               30             0.28             1.54
               11               12               30             0.22             1.26
               11                1               30             0.13             1.04
               11                2               30             0.12             0.91
               11                3               30             0.80             0.80
               12                4               30             0.00            26.54
               12                5               30             0.00            26.54
               12                6               30             0.00            26.54
               12                7               30             0.00            26.54
               12                8               30             0.00            26.54
               12                9               30             0.00            26.54
               12               10               30             0.00            26.54
               12               11               30             0.00            26.54
               12               12               30             6.68            26.54
               12                1               30             5.35            19.85
               12                2               30             6.68            14.51
               12                3               30             7.82             7.82
               13                4               30             0.00            31.91
               13                5               30             0.00            31.91
               13                6               30             0.00            31.91
               13                7               30             1.00            31.91
               13                8               30             1.00            30.91
               13                9               30             3.20            29.91
               13               10               30             7.95            26.71
               13               11               30             7.45            18.77
               13               12               30             4.75            11.32
               13                1               30             3.12             6.57
               13                2               30             2.30             3.45
               13                3               30             1.15             1.15
               14                4               30             0.00             2.90
               14                5               30             0.00             2.90
               14                6               30             0.00             2.90
               14                7               30             0.00             2.90
               14                8               30             0.00             2.90
               14                9               30             0.00             2.90
               14               10               30             0.50             2.90
               14               11               30             0.50             2.40
               14               12               30             0.50             1.90
               14                1               30             0.40             1.40
               14                2               30             0.50             1.00
               14                3               30             0.50             0.50
               15                4               30             0.02             0.40
               15                5               30             0.02             0.37
               15                6               30             0.03             0.35
               15                7               30             0.03             0.32
               15                8               30             0.04             0.29
               15                9               30             0.04             0.25
               15               10               30             0.04             0.21
               15               11               30             0.04             0.16
               15               12               30             0.04             0.12
               15                1               30             0.03             0.08
               15                2               30             0.02             0.05
               15                3               30             0.02             0.02
               16                4               30             7.20           569.99
               16                5               30             7.75           562.79
               16                6               30             9.45           555.04
               16                7               30            21.89           545.59
               16                8               30            57.09           523.70
               16                9               30            84.88           466.61
               16               10               30           132.75           381.74
               16               11               30           104.14           248.99
               16               12               30            57.69           144.85
               16                1               30            37.98            87.16
               16                2               30            26.83            49.18
               16                3               30            22.35            22.35
               17                4               30             0.00           102.24
               17                5               30             0.00           102.24
               17                6               30             0.00           102.24
               17                7               30             2.31           102.24
               17                8               30            16.18            99.94
               17                9               30            24.20            83.76
               17               10               30            15.46            59.56
               17               11               30            16.85            44.10
               17               12               30            12.70            27.25
               17                1               30             7.36            14.55
               17                2               30             4.10             7.19
               17                3               30             3.09             3.09
               18                4               30             0.17            52.61
               18                5               30             0.27            52.44
               18                6               30             1.23            52.17
               18                7               30             5.15            50.94
               18                8               30             6.28            45.79
               18                9               30             8.89            39.51
               18               10               30            10.30            30.62
               18               11               30             7.98            20.32
               18               12               30             5.67            12.34
               18                1               30             3.24             6.67
               18                2               30             2.41             3.43
               18                3               30             1.02             1.02
               19                4               30             0.00            44.76
               19                5               30             0.00            44.76
               19                6               30             0.00            44.76
               19                7               30             0.00            44.76
               19                8               30             0.00            44.76
               19                9               30            13.59            44.76
               19               10               30            12.04            31.17
               19               11               30            11.17            19.13
               19               12               30             5.37             7.96
               19                1               30             2.50             2.58
               19                2               30             0.04             0.09
               19                3               30             0.05             0.05
               20                4               30             0.15             2.26
               20                5               30             0.15             2.11
               20                6               30             0.20             1.96
               20                7               30             0.20             1.76
               20                8               30             0.20             1.56
               20                9               30             0.25             1.36
               20               10               30             0.25             1.11
               20               11               30             0.20             0.86
               20               12               30             0.20             0.66
               20                1               30             0.16             0.46
               20                2               30             0.15             0.30
               20                3               30             0.15             0.15
               21                4               30            17.82           403.63
               21                5               30            18.22           385.81
               21                6               30             3.05           367.59
               21                7               30            36.15           364.53
               21                8               30            40.05           328.38
               21                9               30            42.56           288.34
               21               10               30            50.51           245.77
               21               11               30            50.80           195.27
               21               12               30            48.25           144.47
               21                1               30            33.71            96.22
               21                2               30            37.21            62.51
               21                3               30            25.30            25.30
               22                4               30             0.00           161.92
               22                5               30             0.00           161.92
               22                6               30             0.00           161.92
               22                7               30             6.59           161.92
               22                8               30            22.09           155.33
               22                9               30            18.11           133.24
               22               10               30            31.84           115.13
               22               11               30            40.48            83.29
               22               12               30            11.94            42.81
               22                1               30            10.98            30.87
               22                2               30            13.17            19.90
               22                3               30             6.72             6.72
               23                4               30            18.57           574.80
               23                5               30            18.79           556.23
               23                6               30            26.42           537.44
               23                7               30            38.80           511.03
               23                8               30            46.07           472.22
               23                9               30            65.56           426.15
               23               10               30            71.70           360.59
               23               11               30            74.27           288.88
               23               12               30            43.66           214.62
               23                1               30            35.81           170.96
               23                2               30            66.50           135.14
               23                3               30            68.65            68.65
               24                4               30            42.71           456.68
               24                5               30            25.51           413.97
               24                6               30            25.97           388.45
               24                7               30            36.09           362.49
               24                8               30            33.01           326.40
               24                9               30            38.28           293.39
               24               10               30            49.20           255.11
               24               11               30            49.03           205.91
               24               12               30            41.71           156.88
               24                1               30            37.80           115.17
               24                2               30            41.48            77.37
               24                3               30            35.90            35.90
               25                4               30             3.56            83.22
               25                5               30             3.94            79.66
               25                6               30             3.56            75.72
               25                7               30             5.10            72.16
               25                8               30             6.23            67.06
               25                9               30             8.71            60.83
               25               10               30            11.02            52.12
               25               11               30            11.55            41.11
               25               12               30            10.60            29.56
               25                1               30             6.71            18.96
               25                2               30             6.80            12.25
               25                3               30             5.45             5.45
               26                4               30             3.74            44.15
               26                5               30             3.74            40.41
               26                6               30             3.74            36.67
               26                7               30             3.74            32.93
               26                8               30             3.74            29.19
               26                9               30             3.74            25.44
               26               10               30             3.74            21.70
               26               11               30             3.74            17.96
               26               12               30             3.74            14.22
               26                1               30             2.99            10.48
               26                2               30             3.74             7.48
               26                3               30             3.74             3.74
               27                4               30             0.00            14.10
               27                5               30             0.00            14.10
               27                6               30             0.00            14.10
               27                7               30             0.00            14.10
               27                8               30             0.00            14.10
               27                9               30             2.06            14.10
               27               10               30             2.15            12.04
               27               11               30             2.40             9.89
               27               12               30             2.23             7.49
               27                1               30             1.65             5.26
               27                2               30             1.89             3.61
               27                3               30             1.72             1.72
               28                4               30             0.00             2.82
               28                5               30             0.00             2.82
               28                6               30             0.22             2.82
               28                7               30             0.44             2.60
               28                8               30             0.54             2.16
               28                9               30             0.54             1.62
               28               10               30             0.56             1.07
               28               11               30             0.33             0.52
               28               12               30             0.00             0.19
               28                1               30             0.13             0.19
               28                2               30             0.05             0.05
               28                3               30             0.00             0.00
               29                4               30             0.00            16.71
