260     4       4      0       0.74285 0.25714 0.00000      -1      1       4       1
261     3       3      0       1.00000 0.00000 0.00000      -1      1       3       1
262     3       3      0.0133  0.21333 0.50666 0.28000      -1      1       3       1
263     3       3      0.0202  0.07692 0.67948 0.24359      -1      1       3       1
264     3       3      0       0.20000 0.30000 0.50000      -1      1       3       1
265     4       4      0.0118  0.20000 0.40000 0.40000      -1      1       4       1
266     4       4      0.0279  0.17241 0.37931 0.44827      -1      1       4       1
267     4       4      0       0.76315 0.23684 0.00000      -1      1       4       1
268     5       5      0       0.78688 0.21311 0.00000      -1      1       5       1
269     4       4      0       0.16666 0.83333 0.00000      -1      1       4       1
270     4       4      0       0.33333 0.66666 0.00000      -1      1       4       1
271     5       5      0       0.80000 0.20000 0.00000      -1      1       5       1
272     5       5      0.0023  0.97777 0.02222 0.00000      -1      1       5       1
273     3       3      0       1.00000 0.00000 0.00000      -1      1       3       1
274     3       3      0.0034  0.26666 0.23333 0.50000      -1      1       3       1
275     3       3      0.0261  0.09183 0.38775 0.52040      -1      1       3       1
276     4       4      0.0259  0.05555 0.55555 0.38888      -1      1       4       1
277     4       4      0.0284  0.35294 0.52941 0.11764      -1      1       4       1
278     4       4      0.0264  0.81250 0.18750 0.00000      -1      1       4       1
279     4       4      0.0185  0.15384 0.69230 0.15384      -1      1       4       1
280     5       5      0.0145  0.92592 0.07407 0.00000      -1      1       5       1
281     5       5      0.0036  0.97402 0.01298 0.01298      -1      1       5       1
282     5       5      0.0029  0.88888 0.11111 0.00000      -1      1       5       1
283     5       5      0.0035  0.64864 0.32432 0.02702      -1      1       5       1
284     3       3      0       1.00000 0.00000 0.00000      -1      1       3       1
285     3       3      0       0.27272 0.40909 0.31818      -1      1       3       1
286     3       3      0.0108  0.13333 0.35000 0.51666      -1      1       3       1
287     3       3      0.0189  0.25641 0.43589 0.30769      -1      1       3       1
288     3       3      0.0122  0.31818 0.63636 0.04545      -1      1       3       1
289     4       4      0.0342  0.14285 0.85714 0.00000      -1      1       4       1
290     4       4      0.0218  0.33333 0.66666 0.00000      -1      1       4       1
291     4       4      0.032   0.50000 0.30000 0.20000      -1      1       4       1
292     4       4      0.02    1.00000 0.00000 0.00000      -1      1       4       1
293     5       5      0.0154  0.97142 0.02857 0.00000      -1      1       5       1
294     5       5      0.0032  0.98360 0.01639 0.00000      -1      1       5       1
295     5       5      0.0035  0.90909 0.09090 0.00000      -1      1       5       1
296     5       5      0.0146  0.63636 0.36363 0.00000      -1      1       5       1
297     5       5      0       1.00000 0.00000 0.00000      -1      1       5       1
298     3       3      0       0.22222 0.55555 0.22222      -1      1       3       1
299     3       3      0.0247  0.17582 0.60439 0.21978      -1      1       3       1
300     3       3      0.0265  0.08163 0.67346 0.24489      -1      1       3       1
301     4       4      0.0435  0.16666 0.75000 0.08333      -1      1       4       1
302     4       4      0.0352  0.12500 0.75000 0.12500      -1      1       4       1
303     4       4      0.0244  0.50000 0.50000 0.00000      -1      1       4       1
304     5       5      0.0097  1.00000 0.00000 0.00000      -1      1       5       1
305     5       5      0.0041  0.96551 0.03448 0.00000      -1      1       5       1
306     5       5      0.0038  0.88095 0.11904 0.00000      -1      1       5       1
307     5       5      0.0126  0.58000 0.40000 0.02000      -1      1       5       1
308     5       5      0.0018  0.50000 0.10000 0.40000      -1      1       5       1
309     3       3      0       1.00000 0.00000 0.00000      -1      1       3       1
310     3       3      0       0.17391 0.65217 0.17391      -1      1       3       1
311     3       3      0.0134  0.20879 0.68131 0.10989      -1      1       3       1
312     3       3      0.0189  0.26923 0.73076 0.00000      -1      1       3       1
313     4       4      0.0252  0.40000 0.50000 0.10000      -1      1       4       1
314     4       4      0.018   0.50000 0.50000 0.00000      -1      1       4       1
315     4       4      0.0305  0.25000 0.75000 0.00000      -1      1       4       1
316     4       4      0.0279  1.00000 0.00000 0.00000      -1      1       4       1
317     5       5      0.0168  0.95454 0.04545 0.00000      -1      1       5       1
318     5       5      0.0038  0.70000 0.30000 0.00000      -1      1       5       1
319     5       5      0.0045  0.44827 0.46551 0.08620      -1      1       5       1
320     5       5      0.0106  0.19512 0.53658 0.26829      -1      1       5       1
321     5       5      0.0012  1.00000 0.00000 0.00000      -1      1       5       1
322     6       6      0.0056  0.73563 0.16092 0.10344      -1      1       6       1
323     6       6      0.007   0.64383 0.28767 0.06849      -1      1       6       1
324     3       3      0.009   0.36842 0.57894 0.05263      -1      1       3       1
325     3       3      0       0.31818 0.67045 0.01136      -1      1       3       1
326     3       3      0.0121  0.35294 0.52941 0.11764      -1      1       3       1
327     4       4      0.0145  0.26666 0.73333 0.00000      -1      1       4       1
328     4       4      0.0221  0.25000 0.75000 0.00000      -1      1       4       1
329     4       4      0.0146  0.00000 1.00000 0.00000      -1      1       4       1
330     5       5      0.0104  1.00000 0.00000 0.00000      -1      1       7       1
331     7       7      0.0211  0.90909 0.09090 0.00000      -1      1       7       1
332     7       7      0.0123  0.64444 0.35555 0.00000      -1      1       7       1
333     7       7      0.0157  0.29069 0.58139 0.12790      -1      1       7       1
334     7       7      0.0396  0.41176 0.17647 0.41176      -1      1       7       1
335     7       7      0.015   1.00000 0.00000 0.00000      -1      1       7       1
336     6       6      0.0043  0.75000 0.22297 0.02702      -1      1       6       1
337     6       6      0.0028  0.57692 0.42307 0.00000      -1      1       6       1
338     3       3      0.0138  0.59322 0.39548 0.01129      -1      1       3       1
339     3       3      0.0305  0.28965 0.63448 0.07586      -1      1       3       1
340     4       4      0.0232  0.37500 0.56250 0.06250      -1      1       4       1
341     5       5      0.01    1.00000 0.00000 0.00000      -1      1       7       1
342     7       7      0.0391  0.79545 0.20454 0.00000      -1      1       7       1
343     7       7      0.0109  0.70967 0.29032 0.00000      -1      1       7       1
344     7       7      0.0054  0.26666 0.73333 0.00000      -1      1       7       1
345     7       7      0.0131  0.18750 0.62500 0.18750      -1      1       7       1
346     7       7      0.0373  0.63636 0.18181 0.18181      -1      1       7       1
347     7       7      0.0059  0.50000 0.16666 0.33333      -1      1       7       1
348     6       6      0.0123  0.82105 0.14736 0.03157      -1      1       6       1
349     6       6      0.0313  0.47482 0.51079 0.01438      -1      1       6       1
350     6       6      0.0273  0.57142 0.37500 0.05357      -1      1       6       1
351     6       6      0.0169  0.52941 0.47058 0.00000      -1      1       6       1
352     6       6      0.0132  0.72000 0.28000 0.00000      -1      1       6       1
353     7       7      0.0108  1.00000 0.00000 0.00000      -1      1       7       1
354     6       6      0.0066  0.75280 0.15730 0.08988      -1      1       6       1
355     6       6      0.026   0.44230 0.47115 0.08653      -1      1       6       1
356     6       6      0.0258  0.61832 0.35114 0.03053      -1      1       6       1
357     6       6      0.0239  0.00000 0.47058 0.52941      -1      1       6       1
358     6       6      0.0116  0.62500 0.37500 0.00000      -1      1       6       1
359     6       6      0.0082  0.86206 0.13793 0.00000      -1      1       6       1
360     7       7      0.0383  0.92857 0.07142 0.00000      -1      1       7       1
361     7       7      0.0329  0.57142 0.42857 0.00000      -1      1       7       1
362     7       7      0.0339  0.50000 0.50000 0.00000      -1      1       7       1
363     7       7      0.0152  1.00000 0.00000 0.00000      -1      1       7       1
364     7       7      0.0286  0.56666 0.43333 0.00000      -1      1       7       1
365     7       7      0.0312  0.22222 0.77777 0.00000      -1      1       7       1
366     7       7      0.0402  0.25000 0.75000 0.00000      -1      1       7       1
367     7       7      0.0253  1.00000 0.00000 0.00000      -1      1       7       1
368     7       7      0       1.00000 0.00000 0.00000      -1      1       7       1
369     7       7      0.0231  0.20000 0.80000 0.00000      -1      1       7       1
370     7       7      0.0187  0.50000 0.50000 0.00000      -1      1       7       1
371     7       7      0.0234  0.40000 0.60000 0.00000      -1      1       7       1
372     7       7      0.0153  1.00000 0.00000 0.00000      -1      1       7       1
373     7       7      0.0126  0.66666 0.33333 0.00000      -1      1       7       1
374     7       7      0.0078  0.50000 0.25000 0.25000      -1      1       7       1
375     7       7      0.0258  0.57142 0.42857 0.00000      -1      1       7       1
376     7       7      0.0379  0.54545 0.45454 0.00000      -1      1       7       1
377     7       7      0.0049  0.45454 0.48484 0.06060      -1      1       7       1
378     7       7      0       0.87500 0.12500 0.00000      -1      1       7       1
379     7       7      0.0107  1.00000 0.00000 0.00000      -1      1       7       1
380     7       7      0.027   1.00000 0.00000 0.00000      -1      1       7       1
381     7       7      0.0127  0.93103 0.06896 0.00000      -1      1       7       1
382     7       7      0.0121  1.00000 0.00000 0.00000      -1      1       7       1
383     7       7      0.009   0.88888 0.11111 0.00000      -1      1       7       1
384     7       7      0.0125  1.00000 0.00000 0.00000      -1      1       7       1
385     7       7      0.0067  1.00000 0.00000 0.00000      -1      1       7       1
386     7       7      0       1.00000 0.00000 0.00000      -1      1       7       1
387     7       7      0       1.00000 0.00000 0.00000      -1      1       7       1
388     7       7      0.0038  0.84210 0.15789 0.00000      -1      1       7       1
389     7       7      0.0047  1.00000 0.00000 0.00000      -1      1       7       1
390     7       7      0.0025  0.00000 1.00000 0.00000      -1      1       7       1
391     7       7      0.0032  1.00000 0.00000 0.00000      -1      1       7       1
392     7       7      0       1.00000 0.00000 0.00000      -1      1       7       1
393     7       7      0.0007  1.00000 0.00000 0.00000      -1      1       7       1
394     8       8      0.0027  0.90909 0.09090 0.00000      -1      1       8       1
395     8       8      0.0014  1.00000 0.00000 0.00000      -1      1       8       1
396     8       8      0.003   0.60000 0.40000 0.00000      -1      1       8       1
397     8       8      0       0.50000 0.00000 0.50000      -1      1       8       1
398     8       8      0.0033  0.66666 0.33333 0.00000      -1      1       8       1
399     8       8      0.0036  0.00000 0.50000 0.50000      -1      1       8       1
400     8       8      0       0.00000 0.00000 1.00000      -1      1       8       1
401     8       8      0       0.12500 0.25000 0.62500      -1      1       8       1
402     6       6      0.0022  0.35897 0.60256 0.03846      -1      1       6       1
403     6       6      0.007   0.62500 0.32500 0.05000      -1      1       6       1
404     6       6      0.03    0.49367 0.34177 0.16455      -1      1       6       1
405     6       6      0.0256  0.52252 0.43243 0.04504      -1      1       6       1
406     6       6      0.0229  0.52000 0.46000 0.02000      -1      1       6       1
407     6       6      0.0234  0.60000 0.40000 0.00000      -1      1       6       1
408     6       6      0.0096  0.89473 0.10526 0.00000      -1      1       6       1
409     6       6      0.0021  0.57777 0.37777 0.04444      -1      1       6       1
410     6       6      0.0073  0.61627 0.33720 0.04651      -1      1       6       1
411     6       6      0.0239  0.52238 0.43283 0.04477      -1      1       6       1
412     6       6      0.0234  0.90000 0.10000 0.00000      -1      1       6       1
413     6       6      0.0209  0.73913 0.23913 0.02173      -1      1       6       1
414     9       9      0.012   1.00000 0.00000 0.00000      -1      1       9       1
415     9       9      0       0.94117 0.05882 0.00000      -1      1       9       1
416     8       8      0       0.96000 0.04000 0.00000      -1      1       8       1
417     8       8      0.0016  0.96226 0.03773 0.00000      -1      1       8       1
418     8       8      0.0075  0.91428 0.08571 0.00000      -1      1       8       1
419     8       8      0.013   0.63157 0.21052 0.15789      -1      1       8       1
420     8       8      0.0051  0.12500 0.75000 0.12500      -1      1       8       1
421     8       8      0.0084  0.50000 0.45833 0.04166      -1      1       8       1
422     8       8      0.0038  0.40000 0.40000 0.20000      -1      1       8       1
423     6       6      0       0.88461 0.11538 0.00000      -1      1       6       1
424     6       6      0       0.74026 0.24675 0.01298      -1      1       6       1
425     6       6      0.0057  0.50000 0.46551 0.03448      -1      1       6       1
426     6       6      0.0068  0.52941 0.47058 0.00000      -1      1       6       1
427     6       6      0.0317  0.69697 0.30303 0.00000      -1      1       6       1
428     6       6      0.0232  0.68852 0.31147 0.00000      -1      1       6       1
429     6       6      0.0163  0.75000 0.25000 0.00000      -1      1       6       1
430     9       9      0.0111  0.80000 0.20000 0.00000      -1      1       9       1
431     9       9      0       0.60000 0.40000 0.00000      -1      1       9       1
432     8       8      0.0016  0.89285 0.10714 0.00000      -1      1       8       1
433     8       8      0.0068  0.94444 0.05555 0.00000      -1      1       8       1
434     8       8      0.012   0.75609 0.24390 0.00000      -1      1       8       1
435     8       8      0.0034  0.95918 0.04081 0.00000      -1      1       8       1
436     8       8      0.0043  0.50000 0.27777 0.22222      -1      1       8       1
437     8       8      0.0141  0.25000 0.12500 0.62500      -1      1       8       1
438     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
439     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
440     6       6      0       0.63333 0.23333 0.13333      -1      1       6       1
441     6       6      0.0047  0.80851 0.19148 0.00000      -1      1       6       1
442     6       6      0.0059  0.69767 0.30232 0.00000      -1      1       6       1
443     6       6      0.032   0.62637 0.32967 0.04395      -1      1       6       1
444     9       9      0.0087  1.00000 0.00000 0.00000      -1      1       9       1
445     6       6      0.0108  0.50000 0.33333 0.16666      -1      1       6       1
446     6       6      0.0073  0.50000 0.50000 0.00000      -1      1       6       1
447     9       9      0       0.20000 0.60000 0.20000      -1      1       9       1
448     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
449     9       9      0.0112  0.90909 0.09090 0.00000      -1      1       9       1
450     8       8      0.0088  0.64705 0.32352 0.02941      -1      1       8       1
451     8       8      0.0038  0.85000 0.15000 0.00000      -1      1       8       1
452     8       8      0.0156  0.84848 0.15151 0.00000      -1      1       8       1
453     8       8      0.0035  0.52631 0.36842 0.10526      -1      1       8       1
454     8       8      0.0016  0.50000 0.30000 0.20000      -1      1       8       1
455     8       8      0.0061  0.35714 0.50000 0.14285      -1      1       8       1
456     8       8      0       0.20000 0.30000 0.50000      -1      1       8       1
457     8       8      0       0.25000 0.50000 0.25000      -1      1       8       1
458     8       8      0       0.50000 0.00000 0.50000      -1      1       8       1
459     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
460     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
461     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
462     6       6      0       0.80000 0.20000 0.00000      -1      1       6       1
463     6       6      0.0042  0.69444 0.25000 0.05555      -1      1       6       1
464     6       6      0.0181  0.63414 0.14634 0.21951      -1      1       6       1
465     6       6      0.0108  0.90000 0.00000 0.10000      -1      1       6       1
466     9       9      0.0063  0.80000 0.20000 0.00000      -1      1       9       1
467     9       9      0.0078  0.50000 0.50000 0.00000      -1      1       9       1
468     9       9      0.008   0.50000 0.25000 0.25000      -1      1       9       1
469     9       9      0.0071  1.00000 0.00000 0.00000      -1      1       9       1
470     9       9      0.0006  1.00000 0.00000 0.00000      -1      1       9       1
471     8       8      0.0146  0.84000 0.16000 0.00000      -1      1       8       1
472     8       8      0.006   0.70588 0.29411 0.00000      -1      1       8       1
473     8       8      0.0037  0.68181 0.31818 0.00000      -1      1       8       1
474     8       8      0.004   0.57894 0.36842 0.05263      -1      1       8       1
475     8       8      0.0116  0.50000 0.44117 0.05882      -1      1       8       1
476     8       8      0.0106  0.22222 0.66666 0.11111      -1      1       8       1
477     8       8      0       0.33333 0.33333 0.33333      -1      1       8       1
478     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
479     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
480     6       6      0.0023  0.85714 0.14285 0.00000      -1      1       6       1
481     6       6      0.004   0.00000 0.00000 1.00000      -1      1       6       1
482     6       6      0.0041  0.58333 0.33333 0.08333      -1      1       6       1
483     6       6      0.011   0.88888 0.11111 0.00000      -1      1       6       1
484     9       9      0.0097  0.40000 0.20000 0.40000      -1      1       9       1
485     9       9      0.015   0.50000 0.50000 0.00000      -1      1       9       1
486     9       9      0.0166  1.00000 0.00000 0.00000      -1      1       9       1
487     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
488     9       9      0.015   0.80000 0.00000 0.20000      -1      1       9       1
489     9       9      0.0198  0.60000 0.20000 0.20000      -1      1       9       1
490     9       9      0.015   0.00000 1.00000 0.00000      -1      1       9       1
491     9       9      0.015   0.50000 0.25000 0.25000      -1      1       9       1
492     9       9      0.0218  0.69230 0.30769 0.00000      -1      1       9       1
493     9       9      0.0154  0.90909 0.09090 0.00000      -1      1       9       1
494     8       8      0.006   0.81538 0.18461 0.00000      -1      1       8       1
495     6       6      0.0006  0.23333 0.33333 0.43333      -1      1       6       1
496     6       6      0.0008  0.90000 0.10000 0.00000      -1      1       6       1
497     6       6      0.0013  0.66666 0.00000 0.33333      -1      1       6       1
498     6       6      0.0013  0.25000 0.00000 0.75000      -1      1       6       1
499     6       6      0.0055  0.60000 0.30000 0.10000      -1      1       6       1
500     6       6      0.0034  0.33333 0.66666 0.00000      -1      1       6       1
501     9       9      0.012   1.00000 0.00000 0.00000      -1      1       9       1
502     9       9      0.015   0.66666 0.00000 0.33333      -1      1       9       1
503     9       9      0.015   0.33333 0.66666 0.00000      -1      1       9       1
504     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
505     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
506     9       9      0.0434  1.00000 0.00000 0.00000      -1      1       9       1
507     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
508     9       9      0.0081  0.84615 0.15384 0.00000      -1      1       9       1
509     8       8      0.0176  0.81481 0.18518 0.00000      -1      1       8       1
510     9       9      0.035   1.00000 0.00000 0.00000      -1      1       9       1
511     8       8      0.0123  0.50000 0.34615 0.15384      -1      1       8       1
512     8       8      0.0113  0.40476 0.54761 0.04761      -1      1       8       1
513     8       8      0.0042  0.69047 0.30952 0.00000      -1      1       8       1
514     8       8      0.0057  0.72727 0.24675 0.02597      -1      1       8       1
515     8       8      0.0258  0.63636 0.31818 0.04545      -1      1       8       1
516     8       8      0.016   0.61111 0.38888 0.00000      -1      1       8       1
517     8       8      0       0.66666 0.33333 0.00000      -1      1       8       1
518     8       8      0       0.85714 0.14285 0.00000      -1      1       8       1
519     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
520     9       9      0.0077  1.00000 0.00000 0.00000      -1      1       9       1
521     8       8      0.0049  0.88405 0.11594 0.00000      -1      1       8       1
522     8       8      0.0022  0.90000 0.07500 0.02500      -1      1       8       1
523     8       8      0.003   0.84482 0.15517 0.00000      -1      1       8       1
524     8       8      0.0124  0.69697 0.30303 0.00000      -1      1       8       1
525     8       8      0.0155  0.48780 0.48780 0.02439      -1      1       8       1
526     8       8      0       0.29411 0.47058 0.23529      -1      1       8       1
527     8       8      0       0.75000 0.25000 0.00000      -1      1       8       1
528     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
529     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
530     8       8      0       0.77500 0.10000 0.12500      -1      1       8       1
531     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
532     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
533     6       6      0.0006  0.00000 0.00000 1.00000      -1      1       6       1
534     6       6      0       0.00000 0.50000 0.50000      -1      1       6       1
535     6       6      0       0.00000 0.00000 1.00000      -1      1       6       1
536     6       6      0.0022  0.00000 0.00000 1.00000      -1      1       6       1
537     6       6      0.0065  1.00000 0.00000 0.00000      -1      1       6       1
538     6       6      0.0043  0.00000 1.00000 0.00000      -1      1       6       1
539     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
540     9       9      0.015   0.50000 0.50000 0.00000      -1      1       9       1
541     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
542     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
543     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
544     9       9      0.029   0.57142 0.42857 0.00000      -1      1       9       1
545     9       9      0.0209  0.94736 0.05263 0.00000      -1      1       9       1
546     8       8      0.0082  0.95522 0.04477 0.00000      -1      1       8       1
547     8       8      0.0084  0.80555 0.19444 0.00000      -1      1       8       1
548     8       8      0.018   0.48936 0.42553 0.08510      -1      1       8       1
549     8       8      0.0244  0.29268 0.51219 0.19512      -1      1       8       1
550     8       8      0.0192  0.50000 0.50000 0.00000      -1      1       8       1
551     6       6      0       1.00000 0.00000 0.00000      -1      1       6       1
552     6       6      0       1.00000 0.00000 0.00000      -1      1       6       1
553     6       6      0       0.00000 0.40000 0.60000      -1      1       6       1
554     6       6      0       1.00000 0.00000 0.00000      -1      1       6       1
555     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
556     9       9      0       0.00000 0.00000 1.00000      -1      1       9       1
557     9       9      0       0.00000 1.00000 0.00000      -1      1       9       1
558     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
559     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
560     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
561     9       9      0.017   0.50000 0.50000 0.00000      -1      1       9       1
562     9       9      0.015   1.00000 0.00000 0.00000      -1      1       9       1
563     9       9      0.0066  1.00000 0.00000 0.00000      -1      1       9       1
564     8       8      0.0082  1.00000 0.00000 0.00000      -1      1       8       1
565     8       8      0.0099  0.72381 0.26666 0.00952      -1      1       8       1
566     8       8      0.0088  0.72222 0.27777 0.00000      -1      1       8       1
567     8       8      0.0045  0.20689 0.34482 0.44827      -1      1       8       1
568     8       8      0       0.50000 0.25000 0.25000      -1      1       8       1
569     9       9      0       0.50000 0.16666 0.33333      -1      1       9       1
570     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
571     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
572     9       9      0       0.91666 0.08333 0.00000      -1      1       9       1
573     9       9      0.015   0.83333 0.16666 0.00000      -1      1       9       1
574     9       9      0.015   0.50000 0.50000 0.00000      -1      1       9       1
575     9       9      0.015   0.92000 0.08000 0.00000      -1      1       9       1
576     9       9      0.0206  0.96774 0.03225 0.00000      -1      1       9       1
577     9       9      0.0278  1.00000 0.00000 0.00000      -1      1       9       1
578     9       9      0.015   0.60000 0.40000 0.00000      -1      1       9       1
579     9       9      0.0288  0.00000 1.00000 0.00000      -1      1       9       1
580     9       9      0.036   1.00000 0.00000 0.00000      -1      1       9       1
581     9       9      0.0096  0.92857 0.07142 0.00000      -1      1       9       1
582     11      11     0.0082  0.92307 0.07692 0.00000      -1      1       11      1
583     8       8      0.0082  0.88888 0.11111 0.00000      -1      1       8       1
584     8       8      0.0099  0.64864 0.31081 0.04054      -1      1       8       1
585     8       8      0.0088  0.55769 0.38461 0.05769      -1      1       8       1
586     8       8      0.0181  0.43478 0.36956 0.19565      -1      1       8       1
587     8       8      0       1.00000 0.00000 0.00000      -1      1       8       1
588     9       9      0.015   0.40000 0.50000 0.10000      -1      1       9       1
589     9       9      0.0328  1.00000 0.00000 0.00000      -1      1       9       1
590     9       9      0.037   0.77777 0.11111 0.11111      -1      1       9       1
591     9       9      0.0069  0.89473 0.10526 0.00000      -1      1       9       1
592     11      11     0.0089  0.77777 0.22222 0.00000      -1      1       11      1
593     11      11     0.002   0.76666 0.23333 0.00000      -1      1       11      1
594     8       8      0.0099  0.70370 0.29629 0.00000      -1      1       8       1
595     8       8      0.0088  0.47945 0.52054 0.00000      -1      1       8       1
596     8       8      0.0095  0.45588 0.51470 0.02941      -1      1       8       1
597     8       8      0.0079  0.37837 0.56756 0.05405      -1      1       8       1
598     8       8      0       0.66666 0.00000 0.33333      -1      1       8       1
599     11      11     0.0107  0.83200 0.16800 0.00000      -1      1       11      1
600     11      11     0.0109  0.68852 0.31147 0.00000      -1      1       11      1
601     11      11     0.0423  0.51515 0.45454 0.03030      -1      1       11      1
602     11      11     0       0.16666 0.66666 0.16666      -1      1       11      1
603     8       8      0       0.75000 0.00000 0.25000      -1      1       8       1
604     9       9      0       0.00000 0.00000 1.00000      -1      1       9       1
605     9       9      0       1.00000 0.00000 0.00000      -1      1       9       1
606     9       9      0.0272  1.00000 0.00000 0.00000      -1      1       9       1
607     9       9      0.0255  0.61538 0.23076 0.15384      -1      1       9       1
608     9       9      0.0085  0.16666 0.75000 0.08333      -1      1       9       1
609     9       9      0.0097  0.30000 0.70000 0.00000      -1      1       9       1
610     11      11     0.0366  0.53763 0.46236 0.00000      -1      1       11      1
611     11      11     0.0105  0.61849 0.38150 0.00000      -1      1       11      1
612     11      11     0.0095  0.82500 0.17500 0.00000      -1      1       11      1
613     11      11     0.0089  0.80327 0.19672 0.00000      -1      1       11      1
614     11      11     0.0116  0.63380 0.33802 0.02816      -1      1       11      1
615     11      11     0       0.12963 0.35185 0.51851      -1      1       11      1
616     11      11     0       0.25000 0.00000 0.75000      -1      1       11      1
617     11      11     0       0.00000 0.00000 1.00000      -1      1       11      1
618     9       9      0.0007  0.60000 0.20000 0.20000      -1      1       9       1
619     9       9      0.0124  0.62500 0.37500 0.00000      -1      1       9       1
620     9       9      0.0049  0.30000 0.50000 0.20000      -1      1       9       1
621     9       9      0.0204  0.33333 0.48484 0.18181      -1      1       9       1
622     9       9      0.0026  0.50000 0.50000 0.00000      -1      1       9       1
623     9       9      0.0023  0.26315 0.73684 0.00000      -1      1       9       1
624     10      10     0.0016  0.19444 0.77777 0.02777      -1      1       10      1
625     10      10     0.0275  0.08888 0.62222 0.28888      -1      1       10      1
626     11      11     0.0312  0.60606 0.39393 0.00000      -1      1       11      1
627     11      11     0.0036  0.56410 0.41025 0.02564      -1      1       11      1
628     11      11     0.0074  0.75000 0.25000 0.00000      -1      1       11      1
629     11      11     0.0052  0.96296 0.03703 0.00000      -1      1       11      1
630     11      11     0.0075  0.52631 0.42105 0.05263      -1      1       11      1
631     11      11     0.0177  0.28571 0.50000 0.21428      -1      1       11      1
632     11      11     0       0.06666 0.20000 0.73333      -1      1       11      1
633     11      11     0       0.33333 0.33333 0.33333      -1      1       11      1
634     10      10     0.0058  0.60869 0.39130 0.00000      -1      1       10      1
635     10      10     0.0217  0.39130 0.60869 0.00000      -1      1       10      1
636     11      11     0.0451  0.40000 0.60000 0.00000      -1      1       11      1
637     11      11     0.0107  0.63063 0.36036 0.00900      -1      1       11      1
638     11      11     0.0065  0.90000 0.10000 0.00000      -1      1       11      1
639     11      11     0.0048  0.71428 0.28571 0.00000      -1      1       11      1
640     11      11     0.0324  0.46666 0.53333 0.00000      -1      1       11      1
641     11      11     0.0194  0.10000 0.75000 0.15000      -1      1       11      1
642     11      11     0       0.33333 0.47619 0.19047      -1      1       11      1
643     11      11     0       0.11111 0.33333 0.55555      -1      1       11      1
644     10      10     0.0045  0.91304 0.08695 0.00000      -1      1       10      1
645     10      10     0.0163  0.41379 0.58620 0.00000      -1      1       10      1
646     12      12     0.0211  0.87500 0.12500 0.00000      -1      1       12      1
647     11      11     0.0201  0.88235 0.11764 0.00000      -1      1       11      1
648     11      11     0.0106  0.83333 0.13636 0.03030      -1      1       11      1
649     11      11     0.0077  0.94444 0.05555 0.00000      -1      1       11      1
650     11      11     0.008   0.81250 0.18750 0.00000      -1      1       11      1
651     11      11     0.0021  0.80000 0.20000 0.00000      -1      1       11      1
652     11      11     0.0286  0.45833 0.45833 0.08333      -1      1       11      1
653     11      11     0.0109  0.17391 0.52173 0.30434      -1      1       11      1
654     11      11     0       0.00000 0.28571 0.71428      -1      1       11      1
655     11      11     0       0.33333 0.00000 0.66666      -1      1       11      1
656     11      11     0.0091  0.57812 0.39062 0.03125      -1      1       11      1
657     11      11     0.0134  0.20000 0.57142 0.22857      -1      1       11      1
658     11      11     0.0056  0.20000 0.30000 0.50000      -1      1       11      1
659     11      11     0.0031  0.00000 0.66666 0.33333      -1      1       11      1
660     10      10     0.0029  0.94444 0.05555 0.00000      -1      1       10      1
661     10      10     0.0142  0.80000 0.20000 0.00000      -1      1       10      1
662     12      12     0.0102  0.81818 0.15909 0.02272      -1      1       12      1
663     12      12     0.0252  0.74444 0.21111 0.04444      -1      1       12      1
664     12      12     0.02    0.65853 0.32926 0.01219      -1      1       12      1
665     12      12     0.008   0.72941 0.27058 0.00000      -1      1       12      1
666     12      12     0.0112  0.47887 0.49295 0.02816      -1      1       12      1
667     12      12     0.0354  0.25000 0.50000 0.25000      -1      1       12      1
