!swp_3pattern_demands_for_WSIDI_training
! output file swp_3pattern_demands_for_WSIDI_training.table to use ONLY for retraining WSI-DI curves
!  with uniform SWP delivery patterns (equal to the 100% patterns) - see simulation protocol for
!  instructions on WSI-DI retraining procedures.
!
! New Baselines version (Jun 2009), based on (version 9B1) Common Assumptions CMP
! 2020D09E Level of Development Assumptions
! source spreadsheet: FIXED_BST_SWP_SOD_2021DCR_Oct2021.xlsm
swp_3pattern_demands
contractor       month            percent          demand           remainDemand
               32                2               60             1.26             2.44
               32                3               60             1.18             1.18
               33                4               60             0.99            13.59
               33                5               60             0.98            12.60
               33                6               60             1.06            11.62
               33                7               60             1.14            10.56
               33                8               60             1.20             9.42
               33                9               60             1.23             8.22
               33               10               60             1.28             6.99
               33               11               60             1.30             5.71
               33               12               60             1.23             4.41
               33                1               60             1.20             3.18
               33                2               60             1.01             1.98
               33                3               60             0.97             0.97
               34                4               60             2.29            34.96
               34                5               60             2.36            32.66
               34                6               60             2.59            30.31
               34                7               60             2.60            27.71
               34                8               60             3.52            25.12
               34                9               60             3.61            21.60
               34               10               60             3.47            17.99
               34               11               60             3.69            14.51
               34               12               60             4.16            10.82
               34                1               60             3.29             6.67
               34                2               60             1.49             3.38
               34                3               60             1.89             1.89
               35                4               60             1.06            80.74
               35                5               60             1.35            79.68
               35                6               60             1.49            78.33
               35                7               60             2.18            76.84
               35                8               60             6.85            74.66
               35                9               60            10.44            67.81
               35               10               60            11.00            57.37
               35               11               60            11.00            46.37
               35               12               60            11.00            35.37
               35                1               60            11.00            24.37
               35                2               60             6.96            13.37
               35                3               60             6.41             6.41
               36                4               60             0.00            23.89
               36                5               60             0.00            23.89
               36                6               60             0.00            23.89
               36                7               60             0.00            23.89
               36                8               60             1.90            23.89
               36                9               60             4.10            21.99
               36               10               60             4.20            17.89
               36               11               60             4.20            13.69
               36               12               60             2.04             9.49
               36                1               60             2.75             7.45
               36                2               60             2.15             4.70
               36                3               60             2.55             2.55
               37                4               60             0.00            87.47
               37                5               60             0.00            87.47
               37                6               60             0.00            87.47
               37                7               60             0.00            87.47
               37                8               60             6.00            87.47
               37                9               60            15.63            81.47
               37               10               60            15.45            65.84
               37               11               60            15.29            50.39
               37               12               60            10.67            35.10
               37                1               60             2.50            24.43
               37                2               60             6.18            21.93
               37                3               60            15.74            15.74
               38                4               60             0.00             3.15
               38                5               60             0.00             3.15
               38                6               60             0.00             3.15
               38                7               60             0.00             3.15
               38                8               60             0.00             3.15
               38                9               60             0.00             3.15
               38               10               60             0.00             3.15
               38               11               60             0.00             3.15
               38               12               60             0.00             3.15
               38                1               60             0.00             3.15
               38                2               60             2.20             3.15
               38                3               60             0.95             0.95
               39                4               60             1.42            16.85
               39                5               60             1.42            15.43
               39                6               60             1.43            14.02
               39                7               60             1.62            12.59
               39                8               60             1.62            10.97
               39                9               60             1.62             9.35
               39               10               60             1.62             7.73
               39               11               60             1.62             6.11
               39               12               60             1.62             4.49
               39                1               60             1.62             2.87
               39                2               60             0.00             1.25
               39                3               60             1.25             1.25
                1                4               50             0.17            35.80
                1                5               50             0.47            35.63
                1                6               50             0.94            35.16
                1                7               50             1.00            34.22
                1                8               50             3.51            33.22
                1                9               50             3.62            29.72
                1               10               50             7.38            26.10
                1               11               50             7.65            18.72
                1               12               50             6.02            11.07
                1                1               50             3.22             5.05
                1                2               50             1.14             1.84
                1                3               50             0.70             0.70
                2                4               50             2.36            29.88
                2                5               50             1.43            27.52
                2                6               50             2.11            26.09
                2                7               50             2.22            23.98
                2                8               50             2.69            21.76
                2                9               50             3.04            19.07
                2               10               50             3.30            16.04
                2               11               50             3.28            12.73
                2               12               50             3.14             9.46
                2                1               50             2.86             6.32
                2                2               50             1.93             3.46
                2                3               50             1.52             1.52
                3                4               50             1.32            29.51
                3                5               50             1.32            28.20
                3                6               50             1.02            26.88
                3                7               50             1.51            25.86
                3                8               50             1.79            24.35
                3                9               50             2.98            22.56
                3               10               50             3.03            19.58
                3               11               50             3.30            16.55
                3               12               50             4.19            13.25
                3                1               50             2.96             9.06
                3                2               50             3.07             6.09
                3                3               50             3.03             3.03
                4                4               50             3.04            81.39
                4                5               50             3.81            78.35
                4                6               50             3.95            74.54
                4                7               50             4.82            70.59
                4                8               50             7.13            65.77
                4                9               50             8.99            58.64
                4               10               50            11.04            49.65
                4               11               50            11.50            38.61
                4               12               50             9.84            27.11
                4                1               50             7.53            17.28
                4                2               50             5.94             9.74
                4                3               50             3.80             3.80
                5                4               50             1.06            12.70
                5                5               50             1.06            11.64
                5                6               50             1.06            10.58
                5                7               50             1.06             9.53
                5                8               50             1.06             8.47
                5                9               50             1.06             7.41
                5               10               50             1.06             6.35
                5               11               50             1.06             5.29
                5               12               50             1.06             4.23
                5                1               50             1.06             3.18
                5                2               50             1.06             2.12
                5                3               50             1.06             1.06
                6                4               50             2.20            34.41
                6                5               50             1.94            32.21
                6                6               50             1.75            30.26
                6                7               50             2.31            28.52
                6                8               50             3.05            26.21
                6                9               50             3.76            23.16
                6               10               50             4.41            19.40
                6               11               50             4.36            14.99
                6               12               50             3.87            10.63
                6                1               50             2.89             6.77
                6                2               50             2.26             3.87
                6                3               50             1.61             1.61
                7                4               50             0.24             4.80
                7                5               50             0.24             4.56
                7                6               50             0.24             4.32
                7                7               50             0.24             4.08
                7                8               50             0.24             3.84
                7                9               50             0.24             3.60
                7               10               50             1.06             3.36
                7               11               50             1.06             2.30
                7               12               50             0.53             1.25
                7                1               50             0.24             0.72
                7                2               50             0.24             0.48
                7                3               50             0.24             0.24
                8                4               50             8.63            69.18
                8                5               50             5.09            60.55
                8                6               50             0.00            55.46
                8                7               50             0.00            55.46
                8                8               50             0.24            55.46
                8                9               50             2.70            55.22
                8               10               50             4.19            52.52
                8               11               50             8.75            48.33
                8               12               50            10.64            39.58
                8                1               50             9.84            28.94
                8                2               50             9.66            19.10
                8                3               50             9.44             9.44
                9                4               50             2.30            27.50
                9                5               50             2.28            25.20
                9                6               50             1.94            22.93
                9                7               50             2.36            20.99
                9                8               50             2.01            18.63
                9                9               50             2.28            16.62
                9               10               50             3.03            14.34
                9               11               50             3.03            11.31
                9               12               50             3.04             8.29
                9                1               50             2.04             5.25
                9                2               50             1.47             3.20
                9                3               50             1.73             1.73
               10                4               50             0.00             9.30
               10                5               50             0.00             9.30
               10                6               50             0.00             9.30
               10                7               50             0.00             9.30
               10                8               50             0.10             9.30
               10                9               50             1.27             9.20
               10               10               50             1.67             7.94
               10               11               50             1.66             6.26
               10               12               50             1.62             4.60
               10                1               50             1.52             2.98
               10                2               50             0.69             1.46
               10                3               50             0.77             0.77
               11                4               50             0.21             2.90
               11                5               50             0.16             2.69
               11                6               50             0.16             2.53
               11                7               50             0.17             2.38
               11                8               50             0.24             2.20
               11                9               50             0.36             1.96
               11               10               50             0.41             1.60
               11               11               50             0.35             1.20
               11               12               50             0.28             0.85
               11                1               50             0.22             0.57
               11                2               50             0.16             0.35
               11                3               50             0.19             0.19
               12                4               50             2.12            27.88
               12                5               50             0.68            25.75
               12                6               50             0.19            25.08
               12                7               50             1.03            24.89
               12                8               50             1.03            23.86
               12                9               50             1.82            22.84
               12               10               50             2.26            21.02
               12               11               50             3.15            18.76
               12               12               50             3.90            15.60
               12                1               50             3.90            11.70
               12                2               50             3.90             7.80
               12                3               50             3.90             3.90
               13                4               50             1.07            30.60
               13                5               50             1.07            29.53
               13                6               50             1.43            28.45
               13                7               50             1.43            27.03
               13                8               50             2.05            25.60
               13                9               50             3.06            23.55
               13               10               50             4.11            20.49
               13               11               50             4.10            16.38
               13               12               50             4.10            12.28
               13                1               50             3.06             8.17
               13                2               50             3.06             5.11
               13                3               50             2.05             2.05
               14                4               50             0.04             2.63
               14                5               50             0.04             2.59
               14                6               50             0.04             2.55
               14                7               50             0.33             2.51
               14                8               50             0.51             2.18
               14                9               50             0.54             1.67
               14               10               50             0.54             1.13
               14               11               50             0.14             0.59
               14               12               50             0.15             0.45
               14                1               50             0.14             0.30
               14                2               50             0.09             0.16
               14                3               50             0.08             0.08
               15                4               50             4.18           134.60
               15                5               50             7.53           130.42
               15                6               50             7.74           122.89
               15                7               50            10.66           115.16
               15                8               50            14.81           104.50
               15                9               50            14.81            89.69
               15               10               50            14.81            74.89
               15               11               50            14.89            60.08
               15               12               50            12.66            45.19
               15                1               50            12.45            32.53
               15                2               50            10.63            20.08
               15                3               50             9.45             9.45
               16                4               50             3.71           517.92
               16                5               50             5.93           514.21
               16                6               50             7.69           508.29
               16                7               50            15.81           500.59
               16                8               50            26.93           484.78
               16                9               50            98.45           457.85
               16               10               50           107.65           359.41
               16               11               50           111.06           251.76
               16               12               50            58.20           140.70
               16                1               50            32.49            82.49
               16                2               50            23.78            50.00
               16                3               50            26.22            26.22
               17                4               50             0.13            98.77
               17                5               50             0.40            98.64
               17                6               50             1.37            98.24
               17                7               50             4.35            96.87
               17                8               50            14.62            92.52
               17                9               50            15.90            77.90
               17               10               50            16.70            62.00
               17               11               50            17.70            45.30
               17               12               50            13.10            27.60
               17                1               50             7.70            14.50
               17                2               50             4.40             6.80
               17                3               50             2.40             2.40
               18                4               50             0.15            66.13
               18                5               50             0.78            65.98
               18                6               50             2.22            65.20
               18                7               50             5.55            62.98
               18                8               50             8.11            57.43
               18                9               50            10.51            49.32
               18               10               50            11.31            38.81
               18               11               50            10.43            27.50
               18               12               50             7.75            17.07
               18                1               50             4.52             9.32
               18                2               50             2.50             4.80
               18                3               50             2.30             2.30
               19                4               50             0.86            83.91
               19                5               50             1.68            83.05
               19                6               50             1.67            81.37
               19                7               50             3.92            79.70
               19                8               50             9.95            75.78
               19                9               50            16.83            65.83
               19               10               50            17.00            49.00
               19               11               50            14.83            32.00
               19               12               50             9.67            17.17
               19                1               50             4.00             7.50
               19                2               50             1.75             3.50
               19                3               50             1.75             1.75
               20                4               50             0.10             2.30
               20                5               50             0.10             2.20
               20                6               50             0.19             2.11
               20                7               50             0.22             1.92
               20                8               50             0.25             1.69
               20                9               50             0.25             1.44
               20               10               50             0.25             1.19
               20               11               50             0.25             0.93
               20               12               50             0.27             0.68
               20                1               50             0.16             0.42
               20                2               50             0.14             0.26
               20                3               50             0.12             0.12
               21                4               50             0.00           115.41
               21                5               50             0.00           115.41
               21                6               50             7.01           115.41
               21                7               50             4.90           108.40
               21                8               50             8.63           103.50
               21                9               50            10.27            94.86
               21               10               50            14.55            84.60
               21               11               50            14.32            70.05
               21               12               50            12.59            55.73
               21                1               50            10.46            43.14
               21                2               50            18.03            32.68
               21                3               50            14.65            14.65
               22                4               50             2.59           604.48
               22                5               50             5.14           601.89
               22                6               50            16.60           596.75
               22                7               50            15.42           580.15
               22                8               50            11.19           564.74
               22                9               50            81.47           553.55
               22               10               50            83.70           472.08
               22               11               50            89.77           388.38
               22               12               50            94.57           298.61
               22                1               50            93.87           204.04
               22                2               50            93.80           110.17
               22                3               50            16.38            16.38
               23                4               50             6.81           270.43
               23                5               50             7.64           263.62
               23                6               50            19.88           255.98
               23                7               50            32.14           236.10
               23                8               50            29.20           203.96
               23                9               50            26.72           174.76
               23               10               50            25.44           148.04
               23               11               50            24.73           122.60
               23               12               50            21.77            97.87
               23                1               50            26.57            76.09
               23                2               50            24.14            49.52
               23                3               50            25.39            25.39
               24                4               50            19.07           519.89
               24                5               50            15.92           500.82
               24                6               50            31.61           484.90
               24                7               50            45.97           453.29
               24                8               50            50.85           407.33
               24                9               50            47.95           356.48
               24               10               50            50.18           308.53
               24               11               50            50.71           258.35
               24               12               50            49.18           207.64
               24                1               50            60.63           158.46
               24                2               50            53.07            97.83
               24                3               50            44.76            44.76
               25                4               50             6.02           201.30
               25                5               50             8.28           195.28
               25                6               50            16.17           187.00
               25                7               50            19.65           170.83
               25                8               50            21.38           151.18
               25                9               50            22.78           129.79
               25               10               50            22.98           107.01
               25               11               50            20.02            84.03
               25               12               50            18.40            64.01
               25                1               50            16.14            45.61
               25                2               50            16.15            29.47
               25                3               50            13.32            13.32
               26                4               50             1.41            50.29
               26                5               50             1.73            48.87
               26                6               50             2.23            47.14
               26                7               50             2.35            44.91
               26                8               50             2.36            42.56
               26                9               50             3.04            40.20
               26               10               50             4.65            37.16
               26               11               50             4.66            32.51
               26               12               50             7.47            27.84
               26                1               50            13.56            20.37
               26                2               50             4.05             6.82
               26                3               50             2.76             2.76
               27                4               50             0.47            17.68
               27                5               50             0.50            17.21
               27                6               50             0.42            16.72
               27                7               50             0.92            16.29
               27                8               50             2.12            15.38
               27                9               50             2.43            13.26
               27               10               50             2.45            10.83
               27               11               50             2.44             8.38
               27               12               50             2.43             5.94
               27                1               50             2.00             3.51
               27                2               50             0.78             1.51
               27                3               50             0.73             0.73
               28                4               50             0.10             2.98
               28                5               50             0.06             2.88
               28                6               50             0.15             2.82
               28                7               50             0.24             2.68
               28                8               50             0.35             2.44
               28                9               50             0.54             2.09
               28               10               50             0.59             1.55
               28               11               50             0.54             0.96
               28               12               50             0.23             0.42
               28                1               50             0.15             0.18
               28                2               50             0.02             0.04
               28                3               50             0.02             0.02
               29                4               50             1.06            21.30
               29                5               50             2.28            20.24
               29                6               50             2.34            17.96
               29                7               50             2.34            15.62
               29                8               50             2.02            13.27
               29                9               50             2.36            11.25
               29               10               50             1.68             8.90
               29               11               50             0.90             7.22
               29               12               50             0.61             6.32
               29                1               50             1.92             5.71
               29                2               50             1.91             3.79
               29                3               50             1.87             1.87
               30                4               50             1.37            92.60
               30                5               50             1.37            91.23
               30                6               50             5.97            89.86
               30                7               50             6.20            83.89
               30                8               50             7.99            77.69
               30                9               50             7.96            69.70
               30               10               50            10.38            61.75
               30               11               50            11.43            51.37
               30               12               50            11.29            39.95
               30                1               50            11.29            28.66
               30                2               50            11.74            17.37
               30                3               50             5.63             5.63
               31                4               50             0.00            28.80
               31                5               50             0.47            28.80
               31                6               50             2.74            28.33
               31                7               50             3.05            25.59
               31                8               50             3.15            22.54
               31                9               50             3.05            19.39
               31               10               50             3.15            16.34
               31               11               50             3.15            13.19
               31               12               50             3.05            10.04
               31                1               50             3.15             6.99
               31                2               50             2.67             3.83
               31                3               50             1.17             1.17
               32                4               50             0.46            13.14
               32                5               50             0.01            12.68
               32                6               50             1.02            12.68
               32                7               50             1.32            11.66
               32                8               50             1.32            10.34
               32                9               50             1.35             9.02
               32               10               50             1.37             7.67
               32               11               50             1.18             6.30
               32               12               50             1.26             5.12
               32                1               50             1.43             3.86
               32                2               50             1.26             2.44
               32                3               50             1.18             1.18
               33                4               50             0.99            13.59
               33                5               50             0.98            12.60
               33                6               50             1.06            11.62
               33                7               50             1.14            10.56
               33                8               50             1.20             9.42
               33                9               50             1.23             8.22
               33               10               50             1.28             6.99
               33               11               50             1.30             5.71
               33               12               50             1.23             4.41
               33                1               50             1.20             3.18
               33                2               50             1.01             1.98
               33                3               50             0.97             0.97
               34                4               50             2.29            34.96
               34                5               50             2.36            32.66
               34                6               50             2.59            30.31
               34                7               50             2.60            27.71
               34                8               50             3.52            25.12
               34                9               50             3.61            21.60
               34               10               50             3.47            17.99
               34               11               50             3.69            14.51
               34               12               50             4.16            10.82
               34                1               50             3.29             6.67
               34                2               50             1.49             3.38
               34                3               50             1.89             1.89
               35                4               50             1.06            80.74
               35                5               50             1.35            79.68
               35                6               50             1.49            78.33
               35                7               50             2.18            76.84
               35                8               50             6.85            74.66
               35                9               50            10.44            67.81
               35               10               50            11.00            57.37
               35               11               50            11.00            46.37
               35               12               50            11.00            35.37
               35                1               50            11.00            24.37
               35                2               50             6.96            13.37
               35                3               50             6.41             6.41
               36                4               50             0.00            23.89
               36                5               50             0.00            23.89
               36                6               50             0.00            23.89
               36                7               50             0.00            23.89
               36                8               50             1.90            23.89
               36                9               50             4.10            21.99
               36               10               50             4.20            17.89
               36               11               50             4.20            13.69
               36               12               50             2.04             9.49
               36                1               50             2.75             7.45
               36                2               50             2.15             4.70
               36                3               50             2.55             2.55
               37                4               50             0.00            87.47
               37                5               50             0.00            87.47
               37                6               50             0.00            87.47
               37                7               50             0.00            87.47
               37                8               50             6.00            87.47
               37                9               50            15.63            81.47
               37               10               50            15.45            65.84
               37               11               50            15.29            50.39
               37               12               50            10.67            35.10
               37                1               50             2.50            24.43
               37                2               50             6.18            21.93
               37                3               50            15.74            15.74
               38                4               50             0.00             3.15
               38                5               50             0.00             3.15
               38                6               50             0.00             3.15
               38                7               50             0.00             3.15
               38                8               50             0.00             3.15
               38                9               50             0.00             3.15
               38               10               50             0.00             3.15
               38               11               50             0.00             3.15
               38               12               50             0.00             3.15
               38                1               50             0.00             3.15
               38                2               50             2.20             3.15
               38                3               50             0.95             0.95
               39                4               50             1.42            16.85
               39                5               50             1.42            15.43
               39                6               50             1.43            14.02
               39                7               50             1.62            12.59
               39                8               50             1.62            10.97
               39                9               50             1.62             9.35
               39               10               50             1.62             7.73
               39               11               50             1.62             6.11
               39               12               50             1.62             4.49
               39                1               50             1.62             2.87
               39                2               50             0.00             1.25
               39                3               50             1.25             1.25
                1                4               30             0.17            35.80
                1                5               30             0.47            35.63
                1                6               30             0.94            35.16
                1                7               30             1.00            34.22
                1                8               30             3.51            33.22
                1                9               30             3.62            29.72
                1               10               30             7.38            26.10
                1               11               30             7.65            18.72
                1               12               30             6.02            11.07
                1                1               30             3.22             5.05
                1                2               30             1.14             1.84
                1                3               30             0.70             0.70
                2                4               30             2.36            29.88
                2                5               30             1.43            27.52
                2                6               30             2.11            26.09
                2                7               30             2.22            23.98
                2                8               30             2.69            21.76
                2                9               30             3.04            19.07
                2               10               30             3.30            16.04
                2               11               30             3.28            12.73
                2               12               30             3.14             9.46
                2                1               30             2.86             6.32
                2                2               30             1.93             3.46
                2                3               30             1.52             1.52
                3                4               30             1.32            29.51
                3                5               30             1.32            28.20
                3                6               30             1.02            26.88
                3                7               30             1.51            25.86
                3                8               30             1.79            24.35
                3                9               30             2.98            22.56
                3               10               30             3.03            19.58
                3               11               30             3.30            16.55
                3               12               30             4.19            13.25
                3                1               30             2.96             9.06
                3                2               30             3.07             6.09
                3                3               30             3.03             3.03
                4                4               30             3.04            81.39
                4                5               30             3.81            78.35
                4                6               30             3.95            74.54
                4                7               30             4.82            70.59
                4                8               30             7.13            65.77
                4                9               30             8.99            58.64
                4               10               30            11.04            49.65
                4               11               30            11.50            38.61
                4               12               30             9.84            27.11
                4                1               30             7.53            17.28
                4                2               30             5.94             9.74
                4                3               30             3.80             3.80
                5                4               30             1.06            12.70
                5                5               30             1.06            11.64
                5                6               30             1.06            10.58
                5                7               30             1.06             9.53
                5                8               30             1.06             8.47
                5                9               30             1.06             7.41
                5               10               30             1.06             6.35
                5               11               30             1.06             5.29
                5               12               30             1.06             4.23
                5                1               30             1.06             3.18
                5                2               30             1.06             2.12
                5                3               30             1.06             1.06
                6                4               30             2.20            34.41
                6                5               30             1.94            32.21
                6                6               30             1.75            30.26
                6                7               30             2.31            28.52
                6                8               30             3.05            26.21
                6                9               30             3.76            23.16
                6               10               30             4.41            19.40
                6               11               30             4.36            14.99
                6               12               30             3.87            10.63
                6                1               30             2.89             6.77
                6                2               30             2.26             3.87
                6                3               30             1.61             1.61
                7                4               30             0.24             4.80
                7                5               30             0.24             4.56
                7                6               30             0.24             4.32
                7                7               30             0.24             4.08
                7                8               30             0.24             3.84
                7                9               30             0.24             3.60
                7               10               30             1.06             3.36
                7               11               30             1.06             2.30
                7               12               30             0.53             1.25
                7                1               30             0.24             0.72
                7                2               30             0.24             0.48
                7                3               30             0.24             0.24
                8                4               30             8.63            69.18
                8                5               30             5.09            60.55
                8                6               30             0.00            55.46
                8                7               30             0.00            55.46
                8                8               30             0.24            55.46
                8                9               30             2.70            55.22
                8               10               30             4.19            52.52
                8               11               30             8.75            48.33
                8               12               30            10.64            39.58
                8                1               30             9.84            28.94
                8                2               30             9.66            19.10
                8                3               30             9.44             9.44
                9                4               30             2.30            27.50
                9                5               30             2.28            25.20
                9                6               30             1.94            22.93
                9                7               30             2.36            20.99
                9                8               30             2.01            18.63
                9                9               30             2.28            16.62
                9               10               30             3.03            14.34
                9               11               30             3.03            11.31
                9               12               30             3.04             8.29
                9                1               30             2.04             5.25
                9                2               30             1.47             3.20
                9                3               30             1.73             1.73
               10                4               30             0.00             9.30
               10                5               30             0.00             9.30
               10                6               30             0.00             9.30
               10                7               30             0.00             9.30
               10                8               30             0.10             9.30
               10                9               30             1.27             9.20
               10               10               30             1.67             7.94
               10               11               30             1.66             6.26
               10               12               30             1.62             4.60
               10                1               30             1.52             2.98
               10                2               30             0.69             1.46
               10                3               30             0.77             0.77
               11                4               30             0.21             2.90
               11                5               30             0.16             2.69
               11                6               30             0.16             2.53
               11                7               30             0.17             2.38
               11                8               30             0.24             2.20
               11                9               30             0.36             1.96
               11               10               30             0.41             1.60
               11               11               30             0.35             1.20
               11               12               30             0.28             0.85
               11                1               30             0.22             0.57
               11                2               30             0.16             0.35
               11                3               30             0.19             0.19
               12                4               30             2.12            27.88
               12                5               30             0.68            25.75
               12                6               30             0.19            25.08
               12                7               30             1.03            24.89
               12                8               30             1.03            23.86
               12                9               30             1.82            22.84
               12               10               30             2.26            21.02
               12               11               30             3.15            18.76
               12               12               30             3.90            15.60
               12                1               30             3.90            11.70
               12                2               30             3.90             7.80
               12                3               30             3.90             3.90
               13                4               30             1.07            30.60
               13                5               30             1.07            29.53
               13                6               30             1.43            28.45
               13                7               30             1.43            27.03
               13                8               30             2.05            25.60
               13                9               30             3.06            23.55
               13               10               30             4.11            20.49
               13               11               30             4.10            16.38
               13               12               30             4.10            12.28
               13                1               30             3.06             8.17
               13                2               30             3.06             5.11
               13                3               30             2.05             2.05
               14                4               30             0.04             2.63
               14                5               30             0.04             2.59
               14                6               30             0.04             2.55
               14                7               30             0.33             2.51
               14                8               30             0.51             2.18
               14                9               30             0.54             1.67
               14               10               30             0.54             1.13
               14               11               30             0.14             0.59
               14               12               30             0.15             0.45
               14                1               30             0.14             0.30
               14                2               30             0.09             0.16
               14                3               30             0.08             0.08
               15                4               30             4.18           134.60
               15                5               30             7.53           130.42
               15                6               30             7.74           122.89
               15                7               30            10.66           115.16
               15                8               30            14.81           104.50
               15                9               30            14.81            89.69
               15               10               30            14.81            74.89
               15               11               30            14.89            60.08
               15               12               30            12.66            45.19
               15                1               30            12.45            32.53
               15                2               30            10.63            20.08
               15                3               30             9.45             9.45
               16                4               30             3.71           517.92
               16                5               30             5.93           514.21
               16                6               30             7.69           508.29
               16                7               30            15.81           500.59
               16                8               30            26.93           484.78
               16                9               30            98.45           457.85
               16               10               30           107.65           359.41
               16               11               30           111.06           251.76
               16               12               30            58.20           140.70
               16                1               30            32.49            82.49
               16                2               30            23.78            50.00
               16                3               30            26.22            26.22
               17                4               30             0.13            98.77
               17                5               30             0.40            98.64
               17                6               30             1.37            98.24
               17                7               30             4.35            96.87
               17                8               30            14.62            92.52
               17                9               30            15.90            77.90
               17               10               30            16.70            62.00
               17               11               30            17.70            45.30
               17               12               30            13.10            27.60
               17                1               30             7.70            14.50
               17                2               30             4.40             6.80
               17                3               30             2.40             2.40
               18                4               30             0.15            66.13
               18                5               30             0.78            65.98
               18                6               30             2.22            65.20
               18                7               30             5.55            62.98
               18                8               30             8.11            57.43
               18                9               30            10.51            49.32
               18               10               30            11.31            38.81
               18               11               30            10.43            27.50
               18               12               30             7.75            17.07
               18                1               30             4.52             9.32
               18                2               30             2.50             4.80
               18                3               30             2.30             2.30
               19                4               30             0.86            83.91
               19                5               30             1.68            83.05
               19                6               30             1.67            81.37
               19                7               30             3.92            79.70
               19                8               30             9.95            75.78
               19                9               30            16.83            65.83
               19               10               30            17.00            49.00
               19               11               30            14.83            32.00
               19               12               30             9.67            17.17
               19                1               30             4.00             7.50
               19                2               30             1.75             3.50
               19                3               30             1.75             1.75
               20                4               30             0.10             2.30
               20                5               30             0.10             2.20
               20                6               30             0.19             2.11
               20                7               30             0.22             1.92
               20                8               30             0.25             1.69
               20                9               30             0.25             1.44
               20               10               30             0.25             1.19
               20               11               30             0.25             0.93
               20               12               30             0.27             0.68
               20                1               30             0.16             0.42
               20                2               30             0.14             0.26
               20                3               30             0.12             0.12
               21                4               30             0.00           115.41
               21                5               30             0.00           115.41
               21                6               30             7.01           115.41
               21                7               30             4.90           108.40
               21                8               30             8.63           103.50
               21                9               30            10.27            94.86
               21               10               30            14.55            84.60
               21               11               30            14.32            70.05
               21               12               30            12.59            55.73
               21                1               30            10.46            43.14
               21                2               30            18.03            32.68
               21                3               30            14.65            14.65
               22                4               30             2.59           604.48
               22                5               30             5.14           601.89
               22                6               30            16.60           596.75
               22                7               30            15.42           580.15
               22                8               30            11.19           564.74
               22                9               30            81.47           553.55
               22               10               30            83.70           472.08
               22               11               30            89.77           388.38
               22               12               30            94.57           298.61
               22                1               30            93.87           204.04
               22                2               30            93.80           110.17
               22                3               30            16.38            16.38
               23                4               30             6.81           270.43
               23                5               30             7.64           263.62
               23                6               30            19.88           255.98
               23                7               30            32.14           236.10
               23                8               30            29.20           203.96
               23                9               30            26.72           174.76
               23               10               30            25.44           148.04
               23               11               30            24.73           122.60
               23               12               30            21.77            97.87
               23                1               30            26.57            76.09
               23                2               30            24.14            49.52
               23                3               30            25.39            25.39
               24                4               30            19.07           519.89
               24                5               30            15.92           500.82
               24                6               30            31.61           484.90
               24                7               30            45.97           453.29
               24                8               30            50.85           407.33
               24                9               30            47.95           356.48
               24               10               30            50.18           308.53
               24               11               30            50.71           258.35
               24               12               30            49.18           207.64
               24                1               30            60.63           158.46
               24                2               30            53.07            97.83
               24                3               30            44.76            44.76
               25                4               30             6.02           201.30
               25                5               30             8.28           195.28
               25                6               30            16.17           187.00
               25                7               30            19.65           170.83
               25                8               30            21.38           151.18
               25                9               30            22.78           129.79
               25               10               30            22.98           107.01
               25               11               30            20.02            84.03
               25               12               30            18.40            64.01
               25                1               30            16.14            45.61
               25                2               30            16.15            29.47
               25                3               30            13.32            13.32
               26                4               30             1.41            50.29
               26                5               30             1.73            48.87
               26                6               30             2.23            47.14
               26                7               30             2.35            44.91
               26                8               30             2.36            42.56
               26                9               30             3.04            40.20
               26               10               30             4.65            37.16
               26               11               30             4.66            32.51
               26               12               30             7.47            27.84
               26                1               30            13.56            20.37
               26                2               30             4.05             6.82
               26                3               30             2.76             2.76
               27                4               30             0.47            17.68
               27                5               30             0.50            17.21
               27                6               30             0.42            16.72
               27                7               30             0.92            16.29
               27                8               30             2.12            15.38
               27                9               30             2.43            13.26
               27               10               30             2.45            10.83
               27               11               30             2.44             8.38
               27               12               30             2.43             5.94
               27                1               30             2.00             3.51
               27                2               30             0.78             1.51
               27                3               30             0.73             0.73
               28                4               30             0.10             2.98
               28                5               30             0.06             2.88
               28                6               30             0.15             2.82
               28                7               30             0.24             2.68
               28                8               30             0.35             2.44
               28                9               30             0.54             2.09
               28               10               30             0.59             1.55
               28               11               30             0.54             0.96
               28               12               30             0.23             0.42
               28                1               30             0.15             0.18
               28                2               30             0.02             0.04
               28                3               30             0.02             0.02
               29                4               30             1.06            21.30
               29                5               30             2.28            20.24
               29                6               30             2.34            17.96
               29                7               30             2.34            15.62
               29                8               30             2.02            13.27
               29                9               30             2.36            11.25
               29               10               30             1.68             8.90
               29               11               30             0.90             7.22
               29               12               30             0.61             6.32
               29                1               30             1.92             5.71
               29                2               30             1.91             3.79
               29                3               30             1.87             1.87
               30                4               30             1.37            92.60
               30                5               30             1.37            91.23
               30                6               30             5.97            89.86
               30                7               30             6.20            83.89
               30                8               30             7.99            77.69
               30                9               30             7.96            69.70
               30               10               30            10.38            61.75
               30               11               30            11.43            51.37
               30               12               30            11.29            39.95
               30                1               30            11.29            28.66
               30                2               30            11.74            17.37
               30                3               30             5.63             5.63
               31                4               30             0.00            28.80
               31                5               30             0.47            28.80
